DE_08_R_ZD007739_BL_YRL_M__SRR17643029__R2__b6edd31c238c904aa73a9767e0c0853a	1029.0	2331.5	5139.5	8706.0	13242.5	19518.0	28367.0	40715.0	56295.5	77660.5	108696.0	152274.0	213390.5	293927.5	402551.0	542064.5	722823.5	984701.5	1297876.0	1654403.5	2080260.5	2572188.0	3075938.0	3659960.0	4431331.5	5417576.0	6640611.5	7971660.0	9458815.0	11264466.5	13135120.5	15046285.5	17119057.0	19058242.0	20769385.0	22303235.5	23878314.5	24698294.5	24705271.5	24639276.0	24436042.5	24008428.5	22849892.0	21256480.5	19521579.5	17511910.0	15431852.5	13270827.5	11257947.0	9495407.0	7881765.0	6384021.0	5225602.5	4417638.5	3588358.5	2908860.0	2378720.5	1984923.0	1695526.0	1350180.5	1001211.0	750336.0	575334.0	438410.5	361529.5	295155.5	250253.0	213842.0	166577.0	124365.5	103150.5	97638.5	86159.5	75520.0	64312.5	49715.0	46196.5	40284.5	30007.5	24229.5	19734.5	17488.0	16403.5	15798.5	15146.5	14582.5	14212.5	13765.0	13437.0	12830.5	12059.5	11576.5	11062.5	10274.0	9324.0	8410.5	7700.0	7096.0	6690.0	7234.0	41045.0
DE_08_R_ZD007739_BL_YRL_M__SRR17777314__R1__ec0829e7eb76f8e01109ee90df9933ce	188.0	216.5	692.0	2087.5	4270.0	7431.5	12020.5	17914.0	24674.0	32596.0	41697.0	52671.5	66441.0	83946.5	104888.5	129461.0	158821.5	191855.0	229379.5	272750.0	320390.5	372607.0	427638.0	482566.0	538393.5	586706.0	630186.5	680300.5	730401.0	768030.0	798164.5	824590.0	840500.0	851523.0	857191.5	853176.0	834881.0	807791.0	776123.5	739160.5	701295.5	649845.5	592672.5	543876.5	494716.5	447344.5	406872.5	370140.5	335331.5	296327.5	253920.0	214826.5	183749.0	162246.5	137808.0	110698.5	93786.5	78745.5	61168.5	47734.0	37181.0	30505.5	28890.0	31868.0	36356.5	30820.0	16957.5	8461.5	6079.5	5096.5	3778.0	2313.5	1400.5	1050.0	868.5	710.5	680.5	765.5	628.5	283.5	62.0	15.0	6.0	6.0	6.5	3.5	1.0	1.0	0.5	0.0	1.0	1.5	0.5	0.0	0.0	1.0	1.0	2.0	3.5	2.5	1.0
DE_08_R_ZD007739_BL_YRL_M__SRR17777314__R2__3868a3225369b9a45108868e83766061	167.0	805.5	1925.0	3031.0	4228.5	5791.0	8466.5	12361.5	15840.0	18805.0	22933.5	28422.5	35617.5	47074.0	64840.0	87143.0	112505.5	140898.5	175639.5	220136.5	275325.0	339193.0	394336.0	448914.0	511053.0	566809.5	619906.0	674745.0	722656.5	769066.5	804732.5	831360.0	861746.5	878771.0	892308.5	901331.5	890171.5	857230.0	817807.5	785977.5	743120.0	687491.0	633443.5	583826.5	532377.5	474471.5	418943.5	370248.0	323875.5	280463.0	240109.5	206572.0	179527.0	151828.5	128033.0	106884.0	88292.5	72385.5	58366.5	48404.0	40493.5	34734.0	29838.0	23888.0	19198.5	16496.0	15162.0	14255.0	12514.0	10624.5	9539.5	8997.0	8939.0	8006.0	6938.0	6729.0	6494.5	6015.5	5538.5	5300.0	5212.0	5072.0	4931.5	4958.5	5089.5	5208.5	5410.0	5601.5	5741.5	5868.5	5913.5	6103.0	6363.5	6327.5	6151.0	5936.0	5596.5	4981.0	4038.0	3060.0	3758.5
DE_08_R_ZD007739_BL_YRL_M__SRR17777315__R1__4aeb8415b8ed765e1def6b9960b4e31d	14.0	17.5	49.0	132.0	257.5	428.0	680.5	1053.0	1555.5	2184.5	3037.5	3985.0	5183.0	6887.5	9106.0	12038.0	15733.0	20308.0	25783.0	32247.0	39541.0	48245.5	57953.5	67271.5	77142.5	85952.5	94310.0	104128.5	113973.0	122826.5	130609.5	137600.0	142380.0	145418.0	147626.5	149019.0	148475.5	146146.0	142437.0	137134.0	129752.0	120169.5	110523.5	101731.5	92576.5	83424.5	75998.0	68908.0	62092.0	54930.5	46985.0	39750.5	34072.5	30041.0	25699.5	20728.5	17205.0	14357.0	11135.0	8486.0	6403.5	4819.5	3764.0	3020.0	2849.5	4901.0	6021.0	4020.5	2213.5	1344.5	846.0	481.5	276.0	200.0	152.0	132.5	121.0	131.0	111.5	48.0	13.0	4.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
DE_08_R_ZD007739_BL_YRL_M__SRR17777315__R2__f24fe1928a19c6430921c208d04a62d8	17.0	135.0	312.0	470.0	683.5	971.5	1421.0	2089.0	2593.0	3062.0	3780.0	4651.0	5937.5	7852.5	10764.5	14557.5	18897.5	23827.5	29599.5	36953.0	46226.5	57075.0	65897.5	74686.5	85348.0	94509.0	103348.0	112282.0	119958.0	127844.5	133962.5	138344.5	143551.0	146157.5	147914.5	149114.0	147281.0	141840.5	134911.5	129516.5	122414.0	113031.5	104409.0	96620.0	87957.0	77710.5	68443.5	61049.5	53388.5	46001.0	39389.0	33752.5	29327.0	25104.0	21165.0	17505.5	14384.0	11763.5	9440.5	7817.5	6469.0	5540.5	4717.0	3682.0	2954.5	2545.0	2378.0	2263.0	2006.5	1693.5	1529.0	1475.5	1418.0	1260.5	1112.5	1097.0	1046.0	962.0	927.0	891.0	873.0	878.5	885.5	891.5	887.0	899.5	885.5	856.0	885.0	857.0	809.5	784.5	720.5	637.5	529.0	439.0	385.0	294.5	186.0	125.0	337.0
DE_08_R_ZD007739_BL_YRL_M__SRR17777316__R1__d8e26079d2384d1f0432756348475162	17.0	18.0	36.5	106.0	229.5	384.0	580.0	893.5	1286.0	1784.0	2475.5	3335.5	4384.0	5777.5	7711.5	10284.0	13475.0	17376.5	22146.0	27682.5	34207.0	41964.5	50069.5	58782.0	68455.5	76499.0	83805.5	92810.5	101921.5	109887.0	117230.0	123801.0	128169.5	131193.5	133669.5	135263.5	135339.0	133301.5	130371.0	126102.5	119606.0	110818.5	102032.0	94119.5	85558.0	77633.0	71120.5	65071.0	58739.5	51658.5	44299.0	37736.5	32515.0	28431.0	24119.0	19841.5	16873.5	13844.0	10577.0	8214.0	6226.5	4613.0	3659.0	2971.5	2815.5	5511.5	7214.0	4919.0	2660.0	1545.0	930.5	508.5	268.0	197.0	166.0	120.0	119.5	125.0	102.5	54.0	9.0	4.0	3.5	2.0	2.0	2.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DE_08_R_ZD007739_BL_YRL_M__SRR17777316__R2__c55537739c710bef531a7e7399f57c21	20.0	107.0	249.5	407.5	580.0	791.0	1206.5	1818.5	2342.0	2737.0	3364.0	4196.0	5230.5	7029.5	9698.5	12996.5	16686.5	20962.5	26471.5	33033.0	41067.5	50594.5	58920.5	67022.0	76233.0	84672.5	92954.5	100864.0	107565.0	114946.5	120406.5	124616.5	129615.0	132368.0	134000.0	135080.5	133670.5	128657.5	123099.0	118472.5	112014.0	103836.5	96177.5	89125.5	81004.0	72023.5	63997.5	56647.5	49398.0	43062.5	36742.0	31609.5	27805.5	23659.0	19928.0	16488.0	13660.0	11251.5	8935.0	7364.0	6287.5	5354.5	4405.0	3437.0	2772.0	2426.5	2282.0	2147.5	1879.0	1602.5	1426.5	1374.0	1394.0	1268.0	1120.5	1107.5	1080.5	1022.5	968.5	971.0	983.0	969.0	986.5	1006.5	1005.5	1053.0	1089.0	1031.5	993.5	977.5	940.0	869.5	815.5	747.5	660.0	559.0	450.0	353.5	248.5	174.0	367.5
DE_08_R_ZD007779_BL_YRL_F__SRR17643026__R1__dd023d2c4bb33c293e2039b21aee8d36	78.0	88.0	526.0	1832.5	3734.5	6429.0	10322.5	15193.0	21268.0	29003.5	38979.0	51100.5	65689.5	84387.5	107378.0	137722.5	178183.0	226074.5	279961.5	343259.0	415455.0	494907.0	575550.5	655621.5	741755.0	820413.5	890860.5	960938.0	1027778.0	1086799.0	1137632.0	1174720.5	1194852.5	1211544.5	1219013.0	1217813.5	1196708.5	1155644.0	1111073.5	1050165.0	976414.0	897775.0	819697.5	747051.0	673309.0	601484.0	538517.0	482915.0	430192.0	374736.5	317474.5	264245.0	222082.0	189766.0	161231.0	132924.5	104734.5	84421.5	68899.0	53270.5	40383.5	30741.0	23892.5	18728.0	14049.5	10859.0	9042.5	7471.0	6539.0	5920.0	4438.0	2640.5	1699.5	1394.5	1218.5	1028.5	754.5	608.5	480.5	204.5	45.5	19.0	11.0	5.5	3.0	4.5	4.0	1.5	2.0	3.0	2.5	2.0	1.5	3.5	2.5	2.0	3.5	3.5	6.0	4.0	0.0
DE_08_R_ZD007779_BL_YRL_F__SRR17643026__R2__e3a74ed146facd87ae0d139a9bb0b01a	65.0	1049.0	2679.5	4302.5	6697.5	10011.0	15063.0	22291.5	27822.0	31615.5	40124.5	51880.0	65623.0	86987.0	116666.5	151495.0	192132.5	243503.5	304352.0	370242.5	449398.0	542988.0	635046.5	723987.5	818728.5	898985.5	967513.5	1041290.0	1096241.5	1151004.5	1198112.5	1218701.5	1240324.5	1240037.0	1222748.5	1202860.5	1164032.0	1101466.0	1040222.0	988463.0	915182.0	829806.0	746910.0	676376.0	613448.0	545930.0	477616.5	413796.0	358019.0	307490.0	262456.5	226793.0	196026.0	163950.0	135755.0	112218.5	92110.5	73882.5	58783.5	48135.0	38282.5	30410.0	25491.5	22150.0	19319.5	17061.5	15807.5	14752.5	13338.0	11931.0	10580.5	9558.5	9169.5	8042.0	6897.5	6626.5	6373.0	5657.0	4986.5	4605.5	4244.5	3891.5	3624.0	3415.5	3243.0	3017.5	2690.5	2419.0	2207.5	2008.0	1886.0	1717.0	1540.5	1323.5	980.0	746.5	716.0	626.5	371.5	200.5	272.5
DE_09_R_U240585_BL_ADL_F__SRR17643224__R1__56b3f7ff1354199502017413cf7ec4e6	80.0	88.0	375.5	1255.5	2572.5	4384.0	6865.0	10015.0	13924.0	18977.0	25503.0	33696.0	44161.0	57482.0	73838.5	96488.0	126809.5	163202.5	206057.0	256039.5	313205.5	377910.0	445257.0	515389.0	589715.5	655919.0	719374.5	786631.0	852504.5	908693.5	959290.0	1001015.5	1022843.0	1038614.5	1050556.0	1055389.5	1046726.5	1021083.0	988101.5	941315.0	882975.5	815344.0	746568.5	685692.5	618149.5	551737.5	496871.5	447918.0	404681.0	355626.5	298813.0	248949.0	210595.0	180018.0	152658.0	126603.0	100694.5	81505.0	67468.0	52947.5	39884.5	29769.5	22650.0	17627.5	13328.5	10160.0	8028.5	6573.0	5826.0	5350.5	4113.0	2647.0	1838.0	1460.5	1213.0	931.5	615.5	390.5	217.5	89.5	27.0	10.0	4.5	5.0	4.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.5	3.0	5.0	3.5	1.5	0.5
DE_09_R_U240585_BL_ADL_F__SRR17643224__R2__220025749dfe96014d76cefea3c5a4b9	75.0	973.0	2567.5	4057.5	5902.5	8416.5	12687.5	18852.0	22914.0	25951.0	32979.5	41824.5	52350.0	69868.5	95796.5	125367.0	157599.5	196964.5	246097.0	302325.5	369085.5	449723.5	522389.0	592260.5	667266.0	730909.0	792649.0	857864.5	908213.0	958844.0	1001398.0	1020770.0	1043372.0	1050627.0	1048611.5	1040767.5	1008417.0	961384.5	917234.0	874837.0	814748.0	742911.5	669335.5	605677.5	549367.0	490012.5	431215.0	376981.5	328614.0	285216.5	245432.0	210605.5	181228.5	152958.5	127203.0	105172.0	86478.5	70896.5	57368.5	46626.5	37081.0	29247.5	24511.0	21007.5	18187.0	16236.5	14905.0	13754.0	12527.0	11139.0	9811.0	8831.5	8535.0	7768.5	6703.0	6365.5	5957.5	5383.0	5087.5	4812.5	4452.5	4055.5	3768.0	3590.0	3427.5	3181.5	2867.0	2627.5	2400.5	2092.0	1867.5	1719.0	1712.0	1515.0	1106.5	927.0	898.5	731.0	387.0	169.0	204.0
DE_09_R_U241924_BL_ADL_F__SRR17643223__R1__34a7531b2ff36347512da4b5647f69db	70.0	64.0	282.5	987.0	2053.0	3576.0	5810.5	8806.0	12549.5	17250.5	23146.5	30519.5	40014.0	52122.0	67186.0	87340.5	113673.5	145644.0	184103.0	230463.5	283752.5	345381.0	411206.0	479985.0	552646.5	620136.0	686615.5	755181.5	826235.5	893398.0	952105.0	1001588.5	1040517.5	1074456.0	1100962.5	1120591.5	1122287.5	1105825.5	1078154.0	1031916.0	974171.0	904119.5	830441.5	762610.0	693027.5	627990.0	570484.5	518755.0	471064.5	416588.0	356153.5	298375.0	253036.5	218984.5	188079.0	156111.5	123504.5	99621.5	82772.0	68097.5	52552.0	39259.0	31555.5	25541.0	18896.0	13654.0	10983.5	9797.5	9753.0	10147.5	8283.0	4579.5	2344.5	1946.5	2138.5	2092.5	1817.0	2223.0	3143.0	2830.5	1196.5	209.0	42.5	13.0	4.0	2.0	1.0	2.0	1.5	1.0	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.5	0.5	0.5
DE_09_R_U241924_BL_ADL_F__SRR17643223__R2__ce1f1a68a890bc17ca4c791a96249580	57.0	722.5	1735.0	2661.0	4035.5	6230.5	9737.5	14861.5	18076.5	19623.5	24278.0	30322.0	38050.5	51639.0	71469.0	95266.0	122831.5	157581.5	200460.0	249225.5	310795.5	387566.0	458076.5	529625.0	612386.0	683062.5	747564.5	817447.0	881305.0	946397.0	997580.0	1030653.0	1069697.5	1090497.5	1096985.0	1101770.0	1096100.0	1062267.5	1022459.5	991567.0	932706.5	857880.5	782998.5	717952.0	659608.0	593463.5	524039.5	460222.0	403568.5	351867.0	304053.5	262881.5	228774.5	195939.0	167257.0	142791.0	118014.0	95021.0	76540.5	61900.5	48007.5	37415.0	32210.0	28495.0	24181.5	20534.5	19669.5	19253.0	16608.0	13912.5	12208.5	11029.0	11358.0	9719.5	7481.5	7785.5	9017.5	8577.5	6396.5	4998.5	4198.0	3698.5	3478.5	3272.0	3060.5	2872.5	2630.5	2399.0	2102.0	1755.0	1520.5	1453.0	1421.0	1206.5	901.0	693.0	669.0	551.0	301.0	143.0	151.5
DE_09_R_ZD007739_BL_ADL_M__SRR17643028__R1__d7286b2ea07222521de2e5264ad61c42	25.0	32.0	347.0	1322.0	2485.5	4086.5	6596.0	9785.5	13805.5	19005.0	25478.0	33889.5	44942.0	58591.0	76246.0	100612.5	133396.5	172148.0	217882.0	272074.5	334500.0	406837.5	482997.0	561670.5	645803.0	722940.5	794699.0	874112.5	952919.0	1018991.0	1078170.5	1126064.5	1152302.5	1170320.0	1182161.0	1182745.0	1169626.0	1142201.0	1106096.5	1056339.0	993621.5	920520.0	844748.5	775697.0	702129.0	627135.5	562968.5	506154.5	451360.5	395482.0	337357.0	280642.0	236097.5	202582.5	172928.5	142743.5	112726.0	91621.0	74980.5	58384.5	44802.5	34109.0	26033.0	19474.5	13906.0	10541.5	8668.0	7498.0	6725.0	6004.5	4743.0	2898.5	1733.5	1403.0	1216.0	979.5	715.0	528.5	331.5	114.5	36.0	15.5	9.5	9.0	6.5	3.0	2.5	1.5	0.0	0.0	1.0	1.5	1.0	2.0	2.0	0.5	2.5	5.0	4.0	1.5	0.0
DE_09_R_ZD007739_BL_ADL_M__SRR17643028__R2__66439abc2f4663e739f23c816690d205	18.0	987.0	2387.5	3628.5	5206.5	7602.0	12011.5	18141.0	22133.0	24485.5	31147.5	41214.0	53023.5	70668.5	95211.5	124520.5	160861.0	206088.5	260954.0	321400.0	394519.0	485833.5	566932.5	648644.0	736126.5	813180.0	889776.5	965129.5	1023232.0	1077699.5	1123628.5	1151190.0	1175219.5	1180810.0	1176996.5	1167445.5	1134809.0	1077154.5	1023139.0	977298.0	913948.0	837478.0	760790.5	694454.5	632680.0	563451.0	493791.5	430497.5	371844.5	318654.5	272043.5	234378.0	202078.5	169463.0	141875.5	118067.5	96717.0	78431.5	62525.5	50415.5	40776.0	33278.5	28119.5	23772.0	20324.5	17988.5	17103.5	16152.0	14103.0	12277.0	11080.5	10174.0	9723.0	8662.5	7334.0	6881.0	6476.5	5761.5	5177.5	4814.5	4523.0	4199.0	3822.0	3512.0	3330.0	3071.5	2724.0	2462.0	2249.0	2038.0	1856.5	1767.0	1733.5	1434.0	999.5	763.5	748.5	626.0	304.0	129.5	195.0
DE_19_R_19DE043_BL_ADL_M__SRR17643067__R1__1b37b6550c557cceaa9b9198f7ec7d3c	13.0	10.5	173.0	788.0	1813.5	3300.5	5491.0	8556.5	12457.0	17456.5	23634.0	30947.5	40629.0	53454.5	69624.0	91655.5	121069.5	156639.0	199757.0	252247.0	313024.0	384473.0	460720.0	537767.5	621335.5	701027.5	777681.5	858960.0	941258.0	1014432.5	1081972.0	1138076.5	1173077.0	1205062.0	1228815.5	1235607.0	1220674.0	1195392.0	1169018.5	1123255.0	1065718.5	992640.5	910268.5	835998.5	760700.0	687271.5	622899.0	564921.5	506355.0	443626.0	379531.0	317795.0	267820.0	230363.5	196811.0	162856.0	129558.5	104357.5	84841.5	65952.0	49369.0	37039.5	28292.5	21960.5	16294.5	12101.5	9687.5	8064.0	6856.5	5828.5	4463.5	2965.5	2055.0	1608.5	1405.0	1204.0	922.5	979.5	1195.5	811.5	242.5	106.5	55.5	24.5	17.0	7.5	6.5	6.0	2.0	1.0	1.5	1.5	1.0	0.5	0.5	0.5	0.0	0.5	2.5	4.0	2.0
DE_19_R_19DE043_BL_ADL_M__SRR17643067__R2__cb79d3e1b308741142d6f752419dfdc4	18.0	761.0	2011.5	3164.0	4834.0	7580.0	11932.0	17750.5	21320.0	23378.5	28723.5	35802.5	45431.0	60994.5	84678.5	114340.0	147523.5	188176.5	239198.0	297156.5	367593.0	454406.0	536773.5	618253.5	704026.0	781478.5	861302.0	942453.5	1008593.5	1082539.0	1145417.0	1178878.0	1213494.0	1232008.5	1238258.5	1236868.5	1206877.5	1151785.5	1100968.5	1055661.5	991479.0	912899.0	825072.5	750245.0	690164.0	618777.5	542329.0	475140.0	415467.5	358786.0	307842.5	266606.0	229648.5	192882.0	160987.5	133231.5	108944.0	87791.5	70434.5	57262.0	45576.0	35830.0	29653.0	25605.5	22108.5	19093.0	17103.5	15798.5	14154.5	12541.5	11352.5	10392.0	9990.5	8928.0	7676.5	7519.0	7649.5	6871.0	5846.0	5374.0	4926.0	4545.5	4245.5	4052.0	3834.5	3644.5	3392.0	2919.5	2470.0	2177.5	1997.0	1847.0	1685.0	1484.0	1176.5	898.0	882.0	720.5	381.5	183.5	172.0
DE_19_R_19DE044_BL_ADL_F__SRR17643066__R1__ad79a43c687e15ed02a5637394240fa3	11.0	12.5	258.0	1055.5	2360.5	4129.0	6756.5	10373.0	14708.0	20234.5	27305.0	36124.5	47649.5	62078.5	80223.5	105750.5	140226.5	180667.5	229971.5	287538.5	352763.0	429992.5	509549.5	591133.0	679195.0	754647.5	821803.0	893364.5	968291.0	1032633.0	1084200.5	1127304.5	1156661.0	1175836.5	1181045.0	1188878.5	1172600.5	1126495.0	1085218.5	1031651.0	965456.0	890327.5	814937.0	747481.0	675388.0	607662.0	549803.5	494935.5	442311.5	386416.0	327895.0	273899.5	230984.5	197509.5	167386.0	139647.0	113707.5	91814.5	74244.5	58992.0	45251.5	34724.0	26821.5	20157.0	14930.0	11555.5	9445.0	8000.0	7208.5	6713.0	5216.5	3172.5	1911.5	1432.0	1293.0	1170.5	999.0	1125.5	1552.5	1466.0	693.5	174.0	57.5	16.5	11.0	9.5	6.5	4.0	4.5	4.5	2.5	0.5	0.0	0.0	0.0	1.0	1.0	1.5	3.0	2.0	0.5
DE_19_R_19DE044_BL_ADL_F__SRR17643066__R2__9c5108a2923922bd007f39c371130932	24.0	972.0	2542.5	4112.5	6212.0	9371.0	14442.0	21363.5	26258.5	29909.5	37953.0	47486.0	58151.5	76958.0	104696.5	137373.0	174973.0	221684.0	278810.5	341560.5	418002.5	508677.5	592573.5	674473.0	770861.5	849379.0	911451.0	979247.5	1030387.0	1081781.5	1126292.5	1150054.5	1174874.5	1183713.0	1181110.0	1176098.5	1148921.5	1085867.0	1016211.5	956610.0	885071.5	806099.5	723842.5	656822.5	600391.0	535371.5	468011.5	406142.0	353057.0	305176.0	261045.0	224826.5	193861.0	163142.0	136500.0	114144.0	93940.5	75507.5	61112.5	50611.0	40436.0	32315.5	27206.5	23181.5	20253.0	18010.5	16700.0	15926.0	14350.5	12557.0	11199.5	10165.5	10176.0	9053.5	7431.0	7372.0	7902.5	7632.0	6479.5	5578.5	4921.5	4395.0	4149.0	3994.5	3791.0	3552.5	3190.0	2854.5	2550.0	2211.0	1948.5	1755.5	1603.5	1381.0	1066.5	827.5	810.0	661.5	322.0	152.5	258.0
DE_19_R_19DE054_BL_ADL_M__SRR17643065__R1__7c1f8d71e72bc6616de60697819d555d	30.0	30.5	379.0	1556.5	3170.5	5523.0	9127.5	13589.0	18414.5	24631.5	32986.0	43116.5	56321.5	72712.0	92434.0	119091.0	156465.5	200818.5	251357.5	312792.5	381553.0	461631.0	547497.5	630757.0	722424.5	805077.0	878653.0	960181.5	1040445.0	1109192.5	1173150.5	1223565.0	1251457.0	1270412.0	1292102.0	1303257.5	1272854.5	1228825.0	1193244.5	1141339.5	1076513.0	998975.5	917491.5	844545.0	765030.5	688468.5	624336.0	564751.5	508158.5	445576.5	375758.0	312771.0	264166.5	225285.0	190387.5	157642.5	125467.0	101117.0	82427.0	65621.0	50507.0	37959.0	29256.5	22089.0	16994.5	14342.0	11939.5	8950.5	7100.5	6290.5	4622.5	2800.0	1939.5	1598.0	1346.0	1149.5	1012.5	922.0	694.5	288.0	51.5	22.5	12.5	2.5	3.5	3.5	1.0	0.5	0.5	0.0	0.0	1.0	2.0	2.0	1.0	0.5	1.5	2.5	2.5	1.0	0.0
DE_19_R_19DE054_BL_ADL_M__SRR17643065__R2__dd7143c7cc2adc0ed9f3b3fadb9b8087	25.0	1515.5	3629.0	5349.5	7634.5	10973.5	16466.5	24161.0	29550.5	33397.5	41963.5	52909.5	66669.0	88626.5	118670.5	152809.5	191560.0	241697.5	305027.0	372099.0	450841.5	547968.5	639587.0	733128.0	832265.5	909830.0	979858.0	1057607.0	1115388.0	1177044.0	1232684.5	1252913.0	1273792.5	1278728.5	1275853.5	1273336.5	1250882.0	1193232.5	1121799.5	1066549.0	996170.5	906944.0	816562.5	741776.5	677029.5	605515.5	530777.5	458990.0	399167.0	348962.5	299163.5	257788.5	222933.5	185747.5	153687.5	126981.5	104421.5	85568.5	68515.0	55295.5	44413.0	36211.0	30977.0	26475.0	22559.0	19971.0	18385.5	17032.0	15442.0	14004.0	12769.0	11676.0	11135.0	9698.5	8256.0	8025.0	7729.0	6936.0	6259.5	5867.0	5432.5	5002.5	4670.0	4414.0	4287.0	4086.5	3773.5	3468.0	3103.5	2685.5	2387.5	2140.5	1966.5	1761.0	1365.5	1080.0	980.0	760.5	469.0	257.5	354.0
DE_19_R_19DE057_BL_ADL_F__SRR17643064__R1__8d55184eac4dd1eb376af8106b199884	26.0	27.0	277.5	1136.0	2397.5	4168.0	6681.0	10043.5	13877.0	18811.0	25340.0	33271.0	43286.5	56076.0	71914.5	93100.0	122783.5	158403.5	198489.5	246310.5	301416.5	363982.5	429245.0	497930.0	570620.0	638311.5	705060.5	772747.5	841656.0	903814.0	957111.0	1004469.0	1033114.0	1054579.5	1073672.5	1084633.5	1077442.5	1051879.5	1023411.0	983786.0	930691.0	865722.5	796512.0	731320.0	664598.0	601420.5	545777.0	493564.0	444445.5	389887.5	330709.5	277093.0	234755.5	201761.5	172179.0	143594.0	114730.0	92369.0	76114.0	60763.5	46558.5	35244.0	27307.0	20844.0	15321.0	11384.5	9208.0	7996.0	7290.0	6898.0	5372.5	3042.5	1816.5	1544.5	1411.5	1247.5	1066.0	1074.5	1066.5	585.0	117.0	36.5	23.5	9.0	4.5	4.5	3.5	1.5	2.0	1.5	0.0	1.0	1.0	1.0	1.0	1.0	3.5	4.5	4.0	2.5	0.5
DE_19_R_19DE057_BL_ADL_F__SRR17643064__R2__95674fd75844c68d21000cd665bcdfad	23.0	978.0	2518.5	3897.5	5841.5	8892.5	13280.5	19271.5	23286.5	26022.0	33021.0	41321.5	51242.5	67719.0	91181.0	118855.0	150471.0	189810.0	237934.0	289547.5	353275.0	429576.5	501476.5	579312.5	656484.5	718920.0	780539.0	846220.0	899089.5	951436.5	998157.0	1028628.0	1060309.0	1071056.5	1069891.0	1067724.0	1051538.5	1012426.0	963874.0	922572.5	865924.0	793506.5	717454.5	652076.5	596826.5	538834.0	477308.0	414875.5	359577.0	311091.5	267214.0	230952.5	199884.5	170289.5	142796.0	117385.0	97093.0	79601.0	64166.0	52909.5	42304.0	33477.0	28430.5	24902.0	21592.0	18850.0	17395.0	16561.5	14962.5	13185.0	11860.0	10721.5	10414.5	9198.5	7742.0	7611.0	7698.0	6845.0	5728.0	5367.5	5071.0	4573.0	4124.5	3903.0	3697.5	3467.0	3304.0	3026.5	2660.5	2348.0	2060.0	1805.5	1655.0	1437.5	1072.0	860.5	822.5	693.5	425.0	207.0	214.5
DE_19_R_19DE108_BL_ADL_M__SRR17643063__R1__e79f88f8d42ea42721e1b8eb873df071	12.0	10.5	196.5	844.0	1791.0	3117.0	5230.5	8150.0	11611.5	16087.0	21788.0	28431.5	37213.0	48762.0	63518.5	83544.5	110635.5	143172.0	181544.0	228599.5	282370.5	345032.0	414131.0	483659.0	558038.0	628598.0	695922.5	768221.0	842494.0	910903.0	970322.0	1021277.0	1057124.5	1082620.0	1103716.0	1115705.0	1112880.0	1098112.5	1072026.5	1026783.0	972031.5	904836.5	830015.5	768116.5	703781.0	636277.5	576912.0	521537.0	467992.5	409341.0	348808.5	294781.5	250193.0	213414.5	180884.0	151043.0	121091.5	97727.5	80512.0	64510.5	49902.5	37299.0	28340.0	21760.0	16235.5	12593.0	10342.0	8357.0	7086.5	6273.5	4711.5	3177.0	2504.5	2074.0	1542.5	1335.0	1220.0	1310.5	1439.5	1238.5	649.5	185.0	82.0	35.0	22.0	15.5	10.0	5.5	6.0	4.0	3.5	2.5	3.5	3.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0
DE_19_R_19DE108_BL_ADL_M__SRR17643063__R2__392bc251ecbb0b631bacfc36a452694b	11.0	752.0	1951.0	3127.0	4658.5	6940.5	10442.5	15638.5	19714.0	22570.0	28609.0	35706.0	44324.5	59317.0	81733.5	107789.0	136685.0	174254.5	221517.0	273156.5	337456.5	416479.5	486664.5	557247.0	636513.5	706865.0	773037.5	843138.5	904715.0	965537.5	1014734.0	1049208.0	1089006.5	1102688.0	1106069.0	1117115.5	1101599.5	1057535.5	1012973.0	967326.0	907105.5	835490.0	756848.0	689699.0	633075.0	569377.5	500394.0	432999.5	376115.5	328794.5	283271.5	246009.0	214058.0	180696.5	151020.0	124944.5	101740.5	83081.5	67835.0	54986.0	43581.0	34750.0	29169.0	25119.0	21459.5	18691.0	17276.5	16063.0	14336.0	12596.5	11363.0	10662.0	10542.0	9414.0	8349.0	8537.0	8179.0	7313.0	6495.5	5660.5	5051.5	4436.0	4006.5	3854.5	3757.5	3547.0	3197.0	2819.0	2443.0	2131.5	1864.0	1663.0	1557.0	1375.5	1057.5	817.5	779.0	639.5	323.0	155.0	226.5
