Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
CH_19_R_19CH091_BL_ADL_M__SRR17643068__R2__0017c092e9c21fddc0ec98b846fb39dc - illumina_universal_adapter	0.0006710347726025195	0.0006900982604605457	0.0007053490507469666	0.0007205998410333874	0.0007244125386049927	0.0007282252361765979	0.0007396633288914136	0.0007587268167494397	0.000781603002179071	0.0008006664900370972	0.0008330744193957416	0.0008940775805414251	0.0009264855099000695	0.0009569870904729114	0.0010351473906908184	0.0011800298984118171	0.0015593933067865368	0.0023524344016804238	0.0026345740219792103	0.0031283183575020867	0.004752527523005912	0.005476940061610905	0.006944828626678917	0.009468834419081576	0.01354460812312756	0.020373149473872518	0.030177501279255354	0.04489451390565152	0.06485017299543328	0.08874244232789741	0.12176612234435605	0.18138908696911854	0.23519768779718309	0.3103402378871647	0.3949344652571556	0.507243191275145	0.6664557228190217	0.8478028701148526	1.0604865787517068	1.3214657275280843	1.615889859402583	2.1254092311279766	2.7397720670261556	3.3050712042241335	4.005132043439284	4.819854043074104	5.6057101093943	6.597857896872554	7.667727524347982	8.983434172194158	10.301735360737808	11.713590615944725	13.35544875850751	14.995690317299935	16.686920987066223	19.052204179562956	20.95693638159521	22.75474719927815	24.72121269404105	26.583132115041742	29.5029664502821	31.440861495792173	33.24460105819896	35.10174126279365	37.04534010387084	38.83100938613701	40.541640967496406	42.0860827807559	43.738715606656044	45.34411482869035	47.0444673773967	48.53315611406661	49.9874981646627	51.44786809011951
CH_20_R_20CH003_BL_ADL_M__SRR17643263__R1__8263d5d14b3f18e5c67a31f86d888009 - illumina_universal_adapter	0.0009480561499615452	0.0009626979437833451	0.0009956419798823949	0.001002962876793295	0.0010249255675259948	0.0010468882582586948	0.0010651905005359447	0.0010908136397240944	0.0011237576758231442	0.001138399469644944	0.001189645748021244	0.001372668170793743	0.0014220842249423177	0.0015117652121008423	0.0015813137327543919	0.001744203689021916	0.002075474274240139	0.00293384943704316	0.0033822543728357825	0.004112513839698054	0.006363689639799793	0.0072403670448800625	0.00877592517194133	0.011215614067498741	0.015426960015493946	0.02188216086667999	0.031088188732136687	0.044877098063816775	0.06347217621750267	0.08603335027266863	0.11703551846610226	0.16917860671398724	0.21799983798855135	0.2849567611356424	0.36079942290833833	0.46121467516246994	0.6009083695678075	0.7561479885634412	0.9393662453283069	1.1685249604332975	1.4238174472859733	1.8299112593820497	2.327333260441603	2.807838498964294	3.4224735502400394	4.08620985709719	4.746051446797743	5.550998703945016	6.430249404289468	7.527375487374985	8.64304723256004	9.824607049943197	11.193784983134666	12.512525597058492	13.868613766573276	15.515526396097787	17.04629116590664	18.476809064090318	19.998633188546734	21.396829326868787	23.218784601532917	24.68205070182327	26.080894739521938	27.522708781639132	28.938731303939225	30.3351795781238	31.67101814678303	32.89147938012648	34.112974690158595	35.285784205508996	36.47806913686662	37.551197319878206	38.59984442361974	39.68703421937295
CH_20_R_20CH003_BL_ADL_M__SRR17643263__R2__038856189b583c2ce73c7a6a4566bd71 - illumina_universal_adapter	0.0009224330107733953	0.0009370748045951952	0.000970018840694245	0.000977339737605145	0.0009993024283378449	0.0010212651190705448	0.0010395673613477947	0.0010615300520804946	0.0010908136397240944	0.0011054554335458945	0.001156701711922194	0.0011951364207044189	0.0012427222506252687	0.0013324032377837933	0.0013946308615264429	0.001555690593566242	0.001927226111794415	0.0027581479111815606	0.003116871859815659	0.003766601460658031	0.005906133582868544	0.006808434127136965	0.008506882210465756	0.011144235322617468	0.015642926474365496	0.02264170392118586	0.03261093528960388	0.04770479449565188	0.06838632826894428	0.09355008117593516	0.12849455235588841	0.18922322245603135	0.2443093112620981	0.3212281448806963	0.4083358367750395	0.5234807336139018	0.6859973241389701	0.8695248887983212	1.0836977279266997	1.3495963641790418	1.6493175441597416	2.1268230451731918	2.7121653576841984	3.2797215511501734	3.992764098702236	4.798095702937331	5.582678055102708	6.557481101928225	7.610447534847195	8.894695742975316	10.196841713826359	11.582304982196128	13.190671259260522	14.789245836706588	16.419051360374556	18.49443412340331	20.33300966427941	22.058709786359024	23.93286305599787	25.694484988995043	28.222740265156297	30.030328279632784	31.7481200028244	33.534023520650805	35.400239107814	37.099532754736	38.75586005768794	40.270901371156405	41.8312956409879	43.35501770796847	44.96805837771048	46.37325878415203	47.75266767077649	49.14409197945595
CH_20_R_20CH005_BL_ADL_M__SRR17643261__R1__d2a2e1de2d795b161b9cc2903f906a6f - illumina_universal_adapter	0.004812885620483405	0.005059794760278496	0.005203517990905489	0.005321444744240457	0.005361982065699353	0.005432001075491991	0.005549927828826959	0.005671539793203646	0.005785781335496896	0.005885282033623276	0.006005051392479104	0.0061008668795637655	0.006174571100398121	0.006301710881337384	0.006758677050510387	0.00721564321968339	0.00790846289552633	0.009069304373667427	0.010834520462650238	0.013263074539142248	0.020314725867469196	0.02257560284156305	0.02633267549859431	0.031292969560746425	0.03827460187928074	0.04752079638295062	0.060389553340629065	0.07650313862054	0.09587813567237118	0.11868774941508331	0.14916997254665182	0.19458467081926073	0.23986117367780524	0.29825702784486496	0.36275743410253025	0.44595660118587144	0.5570767697267873	0.6769806387856374	0.8190934321873997	1.0001754897498065	1.2022374537727127	1.5395282369714522	1.9463607951329271	2.330356100468877	2.8296561314836133	3.3606526626681634	3.912371135540293	4.587155388545067	5.332535386870507	6.29932102197683	7.269837933262892	8.31927548161286	9.565724412253061	10.800266426017473	12.120782570779637	13.841689524802355	15.330205227928829	16.75280724636314	18.260830614138946	19.72340611674277	21.799943306713335	23.379515046864093	24.930998108454876	26.529530259415274	28.089889151800037	29.67404897969773	31.152913115105946	32.52826704277439	33.91791958928471	35.276419204253855	36.654603374002335	37.90852038481859	39.155181215093684	40.430321356299174
CH_20_R_20CH005_BL_ADL_M__SRR17643261__R2__4060bdb9a6ce08079a77a8d7ea038215 - illumina_universal_adapter	0.004783403932149663	0.005022942649861318	0.005166665880488311	0.00528459263382328	0.005325129955282175	0.005395148965074812	0.005513075718409781	0.005634687682786467	0.005748929225079719	0.005848429923206098	0.005970041887582785	0.006067699980188305	0.006141404201022661	0.006264858770920206	0.006725510151134926	0.007208272797599955	0.00792504634521406	0.009120897328251477	0.010924808133172325	0.013445492485707278	0.020408698749032998	0.02280592853167041	0.026762002584954432	0.032065021273986305	0.03949809194513104	0.049433420913602144	0.06332666654087812	0.08114281932206269	0.10262759969527727	0.12857701324553295	0.16378183432706278	0.21683781769467347	0.2685302729768486	0.33684855787373347	0.41266808984603487	0.510361191956452	0.6424262574529709	0.7857256888101662	0.9571322247825431	1.1734283164540842	1.416845718787147	1.8211539073850451	2.309199303878375	2.7730291786165777	3.3630959575888224	4.015848176380686	4.684503923423083	5.507144371238137	6.4140176878337325	7.575990525764637	8.750030587251647	10.033737001523614	11.567623180390196	13.143172512688919	14.7914457996849	17.084467027090135	18.928775115450293	20.69803756615691	22.577614966791828	24.469373832525143	27.623448305038774	29.633506130422273	31.585431594228194	33.60971801944376	35.72560589291779	37.71172827258533	39.590384370459816	41.334497098412236	43.119933940380946	44.89751944022528	46.81464177095323	48.471411312005884	50.12411606527954	51.752245988721484
CH_20_R_20CH006_BL_ADL_F__SRR17643260__R1__2f326fc8ddda2bf08fd65dd1c1c5f780 - illumina_universal_adapter	0.0006729678185737646	0.0006939980629041947	0.0007010081443476714	0.0007150283072346248	0.000736058551565055	0.0007465736737302701	0.0007570887958954852	0.0007640988773389618	0.0007711089587824386	0.0008079118863606914	0.0008447148139389441	0.0010445021350780305	0.0010813050626562832	0.001118107990234536	0.0011934663657519105	0.0013284104335388373	0.0017840657273648238	0.002327347039234269	0.002637543143108114	0.0033350462467340468	0.005259313602968405	0.005935786462263908	0.007204611203533193	0.009018469777032793	0.011913633413188678	0.01641235317953986	0.02344521738770787	0.033262836449297006	0.04660477395659407	0.06338866145263819	0.08644131427951136	0.12437111244980299	0.16141413531749482	0.2123003165156923	0.2717598273192618	0.3508002481148226	0.4610653241799896	0.5905012204727045	0.7358359814792246	0.9199084525423971	1.124332942556343	1.5086659152560367	1.9729138164113649	2.3698404004242644	2.8747134760649002	3.4190866081191675	3.972432644421085	4.707245154009561	5.504561302268438	6.484013386591726	7.461879439988428	8.518908590605951	9.75241303652228	10.964238805574656	12.236586112769288	13.882744260416954	15.330718643055732	16.706788867808406	18.198141634419414	19.544156134983183	21.478647695002852	22.93214602181909	24.336514192838717	25.735838610259766	27.125305100650927	28.546267886967623	29.85716888958102	31.073672135476556	32.32550443932685	33.53507821971551	34.73806427606766	35.828335232890154	36.90880960089538	38.01412945005666
CH_20_R_20CH006_BL_ADL_F__SRR17643260__R2__dd6a0094d6d273df77c87e3fd5b66c67 - illumina_universal_adapter	0.000648432533521596	0.0006694627778520262	0.0006764728592955029	0.0006904930221824563	0.0007115232665128866	0.0007220383886781016	0.0007325535108433167	0.0007395635922867933	0.0007465736737302701	0.0007833766013085228	0.0008201795288867756	0.0008604874971867666	0.0008937853840432811	0.0009288357912606647	0.0010041941667780392	0.0011496533567301812	0.001756025401590917	0.0022993067134603625	0.002579709971199431	0.003228142504721027	0.005096329209407571	0.005785069711229159	0.007143272990902772	0.009072797908219736	0.012129193417575585	0.017015220183678854	0.024689506843924985	0.035740900239566026	0.05056196493143667	0.0695119675935151	0.09551060714700937	0.13944979763472143	0.1812596758839774	0.23947314471096892	0.3071344508034062	0.3966304080719125	0.524744904012532	0.6828748161737581	0.852257661572125	1.0648594115898868	1.3042063748348731	1.749339536414201	2.287573589644343	2.7546395435399487	3.337119478320955	3.9914842932640933	4.649224462422266	5.555969734534175	6.517766928742066	7.660108770526701	8.80106787374661	10.038527758117421	11.487937454931748	12.958210906642224	14.490236165788286	16.66155281225365	18.397853597182987	20.055534566203367	21.909010614980772	23.602623508960058	26.43655057866645	28.216576746599472	29.932586850790663	31.658349730790093	33.50122127886388	35.219318634804864	36.84064006389829	38.34754119115094	39.96845077795956	41.56363511839099	43.2151209279357	44.64859320458828	46.075141273295074	47.48874697913684
CN_14_G_1086_BL_ADL_M__SRR17643275__R1__1969570b6fc708c33cad733317ff37d0 - illumina_universal_adapter	0.03272781191523509	0.033369453068782494	0.0334434885864995	0.033599785790568736	0.033797213837814095	0.033858910102578264	0.034101582077317345	0.034200296100940025	0.034360706389326874	0.03463422649644804	0.03493242510947488	0.03509077885570293	0.035265584939201414	0.03563370598562765	0.04156066048730589	0.04337658721353139	0.045947264912038606	0.05172409183612403	0.05738986548363394	0.06487773548384576	0.08841486049137784	0.09423487480079817	0.10242608221932159	0.11251753459258151	0.1255210506627104	0.1420679888724617	0.1658539554812093	0.19615299110689474	0.23116973444488065	0.271021408398219	0.3226467862107203	0.4000961639113458	0.47599902190854926	0.5763192049572536	0.6882650208296872	0.830152033992174	1.0206125164034945	1.2316034591861729	1.4783391612310544	1.78776855098713	2.13152779900015	2.6549301176691724	3.301165586399346	3.9632055816199423	4.80098121739481	5.7165044294833285	6.621701743392484	7.720810417455436	8.929002200705764	10.48615834017305	12.028279099917306	13.735388010893914	15.689133909891783	17.63646956698065	19.679216440985158	22.28677205348408	24.604260620652084	26.816190991892906	29.101348659782325	31.302895549663333	34.53650578268807	36.90739658009378	39.12366214220536	41.40188103685097	43.58471133654469	45.75617718426885	47.80949674151178	49.69177574394898	51.557051255817186	53.33781316766927	55.184330958507	56.82559967226944	58.388030842374064	59.962949336466956
CN_14_G_1086_BL_ADL_M__SRR17643275__R2__38285d94f674880da3615b01cbe20504 - illumina_universal_adapter	0.03322138203334848	0.033854797018260656	0.033928832535977664	0.034072790487094065	0.03427021853433942	0.03433602788342121	0.034570473689525066	0.034673300797465355	0.034833711085852204	0.03509077885570293	0.03538486438441216	0.03555144429927542	0.03574681580436197	0.03611904993510581	0.041961686208273015	0.04378172601881613	0.04638325184970543	0.05216419185810846	0.0578073435418715	0.06527464812049527	0.08848272638261843	0.09435621078816772	0.10262351026656694	0.11278077198890865	0.12589328479345427	0.1428926622781428	0.16702618451172857	0.19789693885756204	0.23384735233564577	0.2750296090657314	0.32812335797962006	0.4089639737001163	0.48734496499868074	0.5913545846802828	0.7074484460870275	0.8551184558000762	1.0554770756217287	1.2754715599756588	1.5345855892743923	1.8573557680146409	2.2186902253168155	2.7763504232672247	3.459509049916597	4.155755510864609	5.035786918376459	6.030544586759447	6.98615186206525	8.147596385503764	9.432102335183057	11.064141287736778	12.696838333781317	14.51043294119873	16.571886122679732	18.6576784806102	20.840432688244043	23.685712235047962	26.172772985920297	28.545395391823725	30.98401429214539	33.36238062029835	37.005785670055374	39.558316440553284	41.94668373322453	44.40466292142919	46.867769069235756	49.18547562987259	51.369644738511695	53.37856972017248	55.39914090007858	57.36302143883505	59.44065343747937	61.24171342043886	62.98508945238601	64.68279790915471
CN_14_G_1089_BL_ADL_M__SRR17643192__R1__66e0a2b53593b2676a0ff327f947e920 - illumina_universal_adapter	0.0011646058369148696	0.0011646058369148696	0.0011646058369148696	0.0011646058369148696	0.0011646058369148696	0.0011646058369148696	0.0011646058369148696	0.0011646058369148696	0.0011646058369148696	0.0011646058369148696	0.001209398369103903	0.001209398369103903	0.001209398369103903	0.001276587167387453	0.0014109647639545535	0.0016797199570887543	0.0023964004721132894	0.0036953839055952594	0.004770404678132062	0.006853257424922116	0.012474720214645813	0.014848724420664587	0.017581068884195625	0.022530643691083825	0.02918233472115529	0.03769291583707164	0.05032440991437907	0.06723359081573921	0.08638239832655101	0.10839792789746094	0.13988707802635145	0.18821822025831852	0.23737802433578273	0.30315585785537835	0.3778250090144971	0.47858581017372787	0.6163228466550057	0.7632647485011299	0.9421213295319404	1.1738107022797157	1.418400324297933	1.8316114337417666	2.328159049323297	2.8222878681666193	3.4518245118173896	4.129333957442615	4.819497293411242	5.643903848350403	6.576394783461701	7.810742592994895	8.977117734931234	10.27811683236171	11.805586972539938	13.232251519026748	14.784155985514094	16.752989341616967	18.433493168019027	20.024322344978643	21.657861201380506	23.17346132052864	25.363524993113145	27.069538166596864	28.67066962595996	30.314286802104355	31.92966228670356	33.572338819671984	35.0614889485625	36.41453696839663	37.77647630587028	39.08206663785013	40.41475645180436	41.61960837889107	42.798771788767375	43.99621055177681
