Sample	Top over-represented sequence	Sum of remaining over-represented sequences
RU_13_RT_VN96151_BL_ADL_M__SRR17643077__R2__e5b4bbf1d3de0d7c109cc673956e63ed	0.17869133915966304	0.0
RU_13_RT_VN96151_BL_ADL_M__SRR17643078__R1__7e217d48a5868066b5dbbaa73762c0fd	0.15878284448059155	0.11128185290664883
RU_13_RT_VN96151_BL_ADL_M__SRR17643078__R2__ce19a40c241f35ffe1531ad27fe7443d	0.17731842747394921	0.0
RU_13_RT_VN96152_BL_ADL_M__SRR17643074__R1__581db4caabc57bf7748c09793c806bdf	0.10888413664178903	0.0
RU_13_RT_VN96152_BL_ADL_M__SRR17643074__R2__866404fbb8afac7adfd7f851d019b93b	0.10069951449585753	0.0
RU_13_RT_VN96152_BL_ADL_M__SRR17643076__R1__81b3f3e338e23aeab46c7ab4618cbd8a	0.10652515397675671	0.0
RU_13_RT_VN96152_BL_ADL_M__SRR17643076__R2__838500c40d0e1de7151739bb6732bb7e	0.1003332579670681	0.0
RU_13_RT_VN96153_BL_ADL_F__SRR17643073__R1__41e6ddbfc7d8f5e8cdc735bcf96e254b	0.10322597275263931	0.0
RU_13_RT_VN96153_BL_ADL_F__SRR17643073__R2__4763b37b7b73e529d095fb0dbae7c2c9	0.12344632977368811	0.0
RU_13_RT_VN96154_BL_ADL_M__SRR17643072__R1__0937ef0b53fd37c438901a908f039d8f	0.11645040907663569	0.0
RU_13_RT_VN96154_BL_ADL_M__SRR17643072__R2__40694f01993c6eedd71d21feac93b0f0	0.0	0.0
RU_13_RT_VN96158_BL_ADL_M__SRR17643070__R1__1c11d3bb6597effb8f4c088786ea4f77	0.15876126038913832	0.11832124742737174
RU_13_RT_VN96158_BL_ADL_M__SRR17643070__R2__be80729d592c6348f81b64311c3c248c	0.1471154683195151	0.23710832653752845
RU_13_RT_VN96158_BL_ADL_M__SRR17643071__R1__793342708ec788fde5102c21404151d3	0.15737361869272692	0.2214784466848505
RU_13_RT_VN96158_BL_ADL_M__SRR17643071__R2__4a6b23282b512132d3a36acd25877f27	0.14455265309430224	0.3320538546081302
RU_13_RT_VN96159_BL_ADL_M__SRR17643191__R1__8cd55e460a79c16630b3215634494d94	0.19678083144934444	0.1027135143027264
RU_13_RT_VN96159_BL_ADL_M__SRR17643191__R2__b04318f825a01122cc874ddb3bc9fd82	0.2540447777197309	0.0
RU_13_RT_VN96161_BL_ADL_M__SRR17643189__R1__8b7043b2dc496da2d82a884ccd1b33ec	0.10872472925587623	0.0
RU_13_RT_VN96161_BL_ADL_M__SRR17643189__R2__ab16702de0f2ff63cc788ac2ba15f44f	0.0	0.0
RU_13_RT_VN96161_BL_ADL_M__SRR17643190__R1__6fb43a342be416f2253c775c5335e3c6	0.10976813645372425	0.0
RU_13_RT_VN96161_BL_ADL_M__SRR17643190__R2__23104ba7346f6b0ed0c5895d8aaeb158	0.0	0.0
RU_13_RT_VN96163_BL_ADL_M__SRR17643187__R1__e811b38a5ca945baf0760d0c00ad8347	0.11958375701372027	0.0
RU_13_RT_VN96163_BL_ADL_M__SRR17643187__R2__8fccd738f94571c63a9ef10d837b516b	0.13309412459774195	0.0
RU_13_RT_VN96163_BL_ADL_M__SRR17643188__R1__3f605f44691593bb9db351a56963a957	0.1200413085858427	0.0
RU_13_RT_VN96163_BL_ADL_M__SRR17643188__R2__45de96e144ee5d7b3d4b5c9a5e25cb52	0.132469393151695	0.0
RU_13_RT_VN96165_BL_ADL_F__SRR17643185__R1__6d798419a196b0100a53cc0746e4e00f	0.1299612202171045	0.11263027641256229
RU_13_RT_VN96165_BL_ADL_F__SRR17643185__R2__72ba6677ca309338ab7e662738aa8e19	0.11771043538816495	0.0
RU_13_RT_VN96166_BL_ADL_M__SRR17643184__R1__d11f00dbb79b789181bac6d0f9773bee	0.16234572587001103	0.45265627319862833
RU_13_RT_VN96166_BL_ADL_M__SRR17643184__R2__2e7231cea804887e30dea6b9ad75d02f	0.1326062435541459	0.5657423058928779
RU_13_RT_VN96171_BL_ADL_F__SRR17643182__R1__fd97aaa8221371ce315ee601aafb8cee	0.15825055533884258	0.12328680677668108
RU_13_RT_VN96171_BL_ADL_F__SRR17643182__R2__6212cbd285bf38ec3c4cdd26cde46cc5	0.2051531448734495	0.23755857037008699
RU_13_RT_VN96171_BL_ADL_F__SRR17643183__R1__74947217ff527485376f8407152db93f	0.15788976045152053	0.12470878671634955
RU_13_RT_VN96171_BL_ADL_F__SRR17643183__R2__a01dfef1f435255c3741aff2506f91b9	0.20723523032253888	0.33434716040597656
RU_13_RT_VN96180_BL_ADL_M__SRR17643181__R1__551c520a382eecd18341b812550a119e	0.10211061578641091	0.0
RU_13_RT_VN96180_BL_ADL_M__SRR17643181__R2__73dab19f48304f9aad12f24b74ea05ea	0.1256024800582857	0.0
RU_13_RT_VN96182_BL_ADL_M__SRR17643179__R1__5ab7bcf0bdeaa3babd5090e771b59c06	0.11204770754673317	0.10610683032785583
RU_13_RT_VN96182_BL_ADL_M__SRR17643179__R2__be6af869c8a17870c3904d8f13e05dbb	0.1324493246627228	0.0
RU_13_RT_VN96182_BL_ADL_M__SRR17643180__R1__799ac7dad174606d9258b6c156c9c65f	0.113852193267652	0.10369127102858189
RU_13_RT_VN96182_BL_ADL_M__SRR17643180__R2__563ecdfb1325cd9942fcfd17384c8ff5	0.12956378719048445	0.0
RU_13_RT_VN96190_BL_ADL_F__SRR17643178__R1__4cfc8bf2019ef2cc8e1f0f3ee62dab77	0.24730434879197807	0.472147704392724
RU_13_RT_VN96190_BL_ADL_F__SRR17643178__R2__653d3b59aca1075b5b22d47ccc0feff8	0.205887742282218	0.7212832217749208
RU_13_RT_VN96194_BL_ADL_M__SRR17643176__R1__d64e03c8e6efc33c29c7388df3d9ab9f	0.19854510934804454	0.24885585304875107
RU_13_RT_VN96194_BL_ADL_M__SRR17643176__R2__13a9a634e58973a0e1a302d1db873b7f	0.24876691242936264	0.38256325086264986
RU_13_RT_VN96194_BL_ADL_M__SRR17643177__R1__f7c870ffb2f3043b3370cee34f728082	0.19779627220659896	0.24999625688183286
RU_13_RT_VN96194_BL_ADL_M__SRR17643177__R2__935a3d7c03bb93d73248366c1e469d6b	0.2458292856280996	0.38053750296146704
RU_13_RT_VN96198_BL_ADL_M__SRR17643173__R1__af2c1d810fdb3769e80ba5b3a938194d	0.10463503771754042	0.10456563793887612
RU_13_RT_VN96198_BL_ADL_M__SRR17643173__R2__b3330be948265475426a7dd1cb374d1f	0.0	0.0
RU_13_RT_VN96198_BL_ADL_M__SRR17643174__R1__eb56442e069dfb023f67655d86468503	0.10383586291340173	0.10286672819287664
RU_13_RT_VN96198_BL_ADL_M__SRR17643174__R2__2ccfdaed5ed7ed9405f449218d4dd146	0.0	0.0
RU_13_RT_VN96200_BL_ADL_M__SRR17643171__R1__23fbf71c2491d3735cb5384cde9cfaff	0.1426650135950221	0.23109266867915812
RU_13_RT_VN96200_BL_ADL_M__SRR17643171__R2__11c91577c9c42f9a227c1c3518e520e9	0.2001462332608655	0.10510110142061652
RU_13_RT_VN96200_BL_ADL_M__SRR17643172__R1__f6c5008fdcc59665ef87dde17b743075	0.14866500105355046	0.23414707564492337
RU_13_RT_VN96200_BL_ADL_M__SRR17643172__R2__07f8907a3c2605a3ab6a32a39288403c	0.20428042503235905	0.10518045814394511
RU_13_R_VN96102_BL_ADL_M__SRR17643198__R1__abe4ff5079d8a1f6a58b2eea2dc7494f	0.11702684483603017	0.21046129150077847
RU_13_R_VN96102_BL_ADL_M__SRR17643198__R2__0a8c361fe5b1d615c1109dd4e3e80b06	0.13212277345072354	0.10511041269062615
RU_13_R_VN96102_BL_ADL_M__SRR17643199__R1__a8d776c15146ea9675d8b00a77bd0171	0.11410714818406549	0.21508072080420892
RU_13_R_VN96102_BL_ADL_M__SRR17643199__R2__0f594d6efcb02369c6886631461cfe88	0.12790164492563477	0.10688613774990635
RU_13_R_VN96106_BL_ADL_M__SRR17643197__R1__8979fa0934ae99b221bed40f1d32725f	0.15426758263214962	0.10063071869484341
RU_13_R_VN96106_BL_ADL_M__SRR17643197__R2__540f1de2d95f04b70efa3f9828da0aa6	0.18198946384925133	0.0
RU_13_R_VN96110_BL_ADL_M__SRR17643195__R1__004d270c26b5949d4ebc3c56e5dcbe03	0.18210188896502166	0.2804113673070944
RU_13_R_VN96110_BL_ADL_M__SRR17643195__R2__8594302803fdd26533c63b8dfadbea0f	0.21105783552865975	0.2773359382391293
RU_13_R_VN96110_BL_ADL_M__SRR17643196__R1__ca608663807ebeb734e4978b62291a4d	0.19002436179892837	0.38007785056931587
RU_13_R_VN96110_BL_ADL_M__SRR17643196__R2__da3b16e47597882849a9dbea63e19e27	0.210808074100051	0.2739359302423273
RU_13_R_VN96113_BL_ADL_F__SRR17643194__R1__3753c9cea8b3f6f54a1826090b415014	0.1841978029508334	0.5174349809183224
RU_13_R_VN96113_BL_ADL_F__SRR17643194__R2__1f459e5010b91efddda3ce2dd223bb70	0.2258367679891577	0.47452846089233797
RU_13_R_VN96116_BL_ADL_M__SRR17643096__R1__2ee23133496f45842e5cd9c927c06d4a	0.13305782117884682	0.21904393074467446
RU_13_R_VN96116_BL_ADL_M__SRR17643096__R2__d7a1018e69247b79ea6d1ae453f8707e	0.13835338873531147	0.45087211043879394
RU_13_R_VN96116_BL_ADL_M__SRR17643193__R1__74339f33358263944d5fed441f7a02d5	0.12929325178627804	0.2217451591492926
RU_13_R_VN96116_BL_ADL_M__SRR17643193__R2__0663de4e4705998120665a43ba1ca5ec	0.1382508918210734	0.44682329233876916
RU_13_R_VN96117_BL_ADL_F__SRR17643094__R1__576c0008e86fbf8494c4628f24f87889	0.0	0.0
RU_13_R_VN96117_BL_ADL_F__SRR17643094__R2__5775f48dc3136e1459d232ebde33f6d5	0.0	0.0
RU_13_R_VN96117_BL_ADL_F__SRR17643095__R1__9675b7ab7bb77c4d7157ec82718eb85d	0.0	0.0
RU_13_R_VN96117_BL_ADL_F__SRR17643095__R2__0379d8a9b1257bb9e4403a6e40d19821	0.0	0.0
RU_13_R_VN96118_BL_ADL_F__SRR17643092__R1__dac23f5a074976155104f220567059af	0.169415684584832	0.21637419461177373
RU_13_R_VN96118_BL_ADL_F__SRR17643092__R2__c6af37d64e64f3cf998fd8c864a81c54	0.13888435651077805	0.2623924282306377
RU_13_R_VN96118_BL_ADL_F__SRR17643093__R1__4bebe8f37d9d7296f6d837d176e69705	0.16752217243270653	0.1151978351520064
RU_13_R_VN96118_BL_ADL_F__SRR17643093__R2__80aef413009344ee465d047c75b20b8e	0.1391087094337204	0.2537849286546248
RU_13_R_VN96122_BL_ADL_F__SRR17643091__R1__a7746ed7407290ba77d789ab4553779e	0.10928709117083778	0.0
RU_13_R_VN96122_BL_ADL_F__SRR17643091__R2__997c5afbf8fbf4f4431c5c316fb5132f	0.11431205669333443	0.0
RU_13_R_VN96123_BL_ADL_M__SRR17643090__R1__90a2a5d1e60680c4eaf23a92d4e85ed2	0.12968839036286176	0.0
RU_13_R_VN96123_BL_ADL_M__SRR17643090__R2__51e0d88c0b61cb6f60ffb1d7db0e1b96	0.11477825932464318	0.1031355496299368
RU_13_R_VN96124_BL_ADL_F__SRR17643089__R1__e35d40950417797f7d247d39e61d66cc	0.19633466786697076	0.14768532374113405
RU_13_R_VN96124_BL_ADL_F__SRR17643089__R2__f21f64a5710441542d5111ba20d3ba00	0.22838380406755396	0.3435843722811065
RU_13_R_VN96298_BL_ADL_F__SRR17643170__R1__a8acda577c38c89dfae3554ca5c119f9	0.17194165784989848	0.0
RU_13_R_VN96298_BL_ADL_F__SRR17643170__R2__43284c16c0b0f370312f026bacf231f2	0.20078941878220175	0.0
RU_13_R_VN96300_BL_ADL_F__SRR17643169__R1__034fe3d7e171d95eb1654c54c797ad67	0.14144750059627623	0.2511238504645582
RU_13_R_VN96300_BL_ADL_F__SRR17643169__R2__754e0825297e8b5c4a5f49c142a53345	0.1755416875936542	0.21427105789728698
RU_13_T_NB019_BL_ADL_M__SRR17643130__R1__01db0c6c654c31dd32f1ab2a15a7c9c1	0.11944732168211881	0.3351635279455157
RU_13_T_NB019_BL_ADL_M__SRR17643130__R2__68147d7a4ea4cbedd45f6118122d3f36	0.15707835056041994	0.10473641335971137
RU_13_T_NB027_BL_ADL_M__SRR17643127__R1__afe0b948c99895b7ac6657632df90510	0.15397912609001946	0.23762868593823078
RU_13_T_NB027_BL_ADL_M__SRR17643127__R2__1190e6f8cff76d222bf4732af64e1d21	0.1367223343732795	0.44172058797411773
RU_13_T_NB027_BL_ADL_M__SRR17643128__R1__904ae72148c913cd5677dae9e2e4470f	0.1521868982505376	0.3419729737634242
RU_13_T_NB027_BL_ADL_M__SRR17643128__R2__b93074ede6744d7c4631c851c1a7846b	0.13174023147354533	0.3341096717781772
RU_13_T_NB028_BL_ADL_F__SRR17643126__R1__eb4363382342ac614a6753fd10c7dcd3	0.10633736216604424	0.0
RU_13_T_NB028_BL_ADL_F__SRR17643126__R2__a89ddb6c6a1c010a0791face80870d4e	0.11507257016108129	0.0
RU_13_T_NB028_BL_ADL_F__SRR17643246__R1__1e0d06451c09497a67db0f7ea8a1b2f2	0.11138204578701552	0.0
RU_13_T_NB028_BL_ADL_F__SRR17643246__R2__8888687f16f8a900cc1377bcd35a7f95	0.11366428135758111	0.0
RU_13_T_NB029_BL_ADL_F__SRR17643245__R1__75d2297b437a4d60886f4d0342e9c409	0.15490555022719743	0.11750094971385483
RU_13_T_NB029_BL_ADL_F__SRR17643245__R2__401767680ac07f4adfdd33eb0af45363	0.1515017841889228	0.24166212787354535
RU_13_T_NB031_BL_ADL_F__SRR17643243__R1__79076aba851a6eceb1f9454947833b12	0.0	0.0
RU_13_T_NB031_BL_ADL_F__SRR17643243__R2__e09742f8577d04f77919b299774c9cb5	0.11322452323530593	0.0
RU_13_T_NB033_BL_ADL_F__SRR17643242__R1__0d2a5ca543904311d9b6d48fae8f0a2a	0.15244344258924047	0.0
RU_13_T_NB033_BL_ADL_F__SRR17643242__R2__3bf5aa3f849d90c9d6baa5be3a6574f5	0.2291978624695975	0.0
RU_13_T_NB038_BL_ADL_M__SRR17643240__R1__90a2c58ac0fa4079b665afcfaabe0b8f	0.16271420100523193	0.24363873753046655
RU_13_T_NB038_BL_ADL_M__SRR17643240__R2__84ebd20a9993d6c3ff237baced244ad0	0.21286824054485293	0.5523257445244416
RU_13_T_NB038_BL_ADL_M__SRR17643241__R1__7266583cbfae69b4111103901d3f9c26	0.16569296390613086	0.34113495131270544
RU_13_T_NB038_BL_ADL_M__SRR17643241__R2__24546f59904b816b057832f02e966a56	0.210018470174013	0.4436351573320947
RU_13_T_NB040_BL_ADL_F__SRR17643238__R1__2cefc512649bc30181175dc241e355d1	0.18082497380626877	0.2353241340447923
RU_13_T_NB040_BL_ADL_F__SRR17643238__R2__995b94bddcacb91738ff05503d5a9586	0.163294989143559	0.2578585532729291
RU_13_T_NB040_BL_ADL_F__SRR17643239__R1__f5417ab283b742066d750233f5720237	0.17508681090693248	0.24289945921944764
RU_13_T_NB040_BL_ADL_F__SRR17643239__R2__1a9c2e9c4c6500081e3be4c5af32a4ba	0.15729053811504434	0.25658587453785
RU_13_T_NB041_BL_ADL_F__SRR17643237__R1__be8284cc10e66aba4649525e32dc9c21	0.11954226581836638	0.10771037419948218
RU_13_T_NB041_BL_ADL_F__SRR17643237__R2__c2ca4b5fe9628278c4794bad98fd51ee	0.1234903487136494	0.21511182172484206
RU_17_T_NB022_BL_ADL_M__SRR17643129__R1__11ef679279025821f84ff68eb24b3ace	0.0	0.0
RU_17_T_NB022_BL_ADL_M__SRR17643129__R2__094b168611795c20060af0fdb71121c2	0.124662086400238	0.0
RU_17_T_NB030_BL_ADL_F__SRR17643244__R1__805d12dd4fff1206bd1639e1c8994323	0.11252260141357484	0.11217856001402005
RU_17_T_NB030_BL_ADL_F__SRR17643244__R2__d5a1db6e60bef69324d95e439aef9561	0.10103232079374984	0.0
US_02_E_2171-28178_BL_ADL_U__SRR17643142__R1__c66ff67e02415fdd239180721ceb123a	0.21320440345100464	0.7091890646096122
US_02_E_2171-28178_BL_ADL_U__SRR17643142__R2__46efc2765aee8ddd2a86538372ed5069	0.1964059829132545	0.9453526785266371
US_02_E_2171-28178_BL_ADL_U__SRR17643143__R1__aa880e36c9117e89f7161e74f8e23765	0.2177909459613125	0.7178625426948169
US_02_E_2171-28178_BL_ADL_U__SRR17643143__R2__3e908d4649de0890a41c9ef627136af8	0.1989441587594392	0.9529472584768428
US_02_E_2171-28179_BL_ADL_U__SRR17643141__R1__5b595b04d7da0c61bdda941ed5bf959f	0.19263088005222023	0.4187589116993922
US_02_E_2171-28179_BL_ADL_U__SRR17643141__R2__8f610912da24f6425025a4854eaeaba1	0.25734455525579797	0.26701839018278
US_02_E_2171-28186_BL_ADL_U__SRR17777317__R1__1942e7a3f7487ab64ebbc8eae857c9d0	0.19419379191683894	0.3409407520233476
US_02_E_2171-28186_BL_ADL_U__SRR17777317__R2__e16b11cb378e1820529c088012d1e1da	0.14330290581253938	0.5669215839707528
US_02_E_2171-28186_BL_ADL_U__SRR17777318__R1__56c123526ce3dbe5a0aaaf48ca41e305	0.1950923743543063	0.21152285934421003
US_02_E_2171-28186_BL_ADL_U__SRR17777318__R2__d21d69cbb5790ab64f5ea24f337e9faa	0.1398319095412266	0.44286911453665956
US_02_E_2171-28186_BL_ADL_U__SRR17777319__R1__595fff3263be7ecd95ef49cd54e5cfb9	0.1958021806195171	0.35929534739173624
US_02_E_2171-28186_BL_ADL_U__SRR17777319__R2__be7d0f76df8ab45e0ea6348e83d7c322	0.14401219141491794	0.5831060246570337
US_02_E_2171-28193_BL_ADL_U__SRR17643140__R1__dcba160de94897f720bfb2cd2ed03775	0.18128867113238376	0.8426465100056211
US_02_E_2171-28193_BL_ADL_U__SRR17643140__R2__28b47e763b0e3bf6a2aba1888a268d66	0.222879110007456	1.1289685044874591
US_02_E_3121-88807_BL_ADL_U__SRR17643138__R1__0690c7033ed000e60b111ab42f1092e1	0.18047413877286936	0.3399904750919315
US_02_E_3121-88807_BL_ADL_U__SRR17643138__R2__a29dca2e03fb72d7d4f0ff08da1e43b3	0.16685281913741992	0.3669326440767542
US_02_E_3121-88807_BL_ADL_U__SRR17643139__R1__aa8b574ceab6098eef9efd566cd22748	0.1830804045156424	0.3550805238417905
US_02_E_3121-88807_BL_ADL_U__SRR17643139__R2__53043c8991a2c99cb4c0093b08e86251	0.17310814784509762	0.36948489458813294
US_02_E_3121-88831_BL_ADL_U__SRR17643135__R1__46c10d3d4d683417c5e28fbc7b4386e1	0.1866161146112	0.3372748774368888
US_02_E_3121-88831_BL_ADL_U__SRR17643135__R2__024ea47393c0aba33a0fd570c3860e2b	0.17289387435383177	0.39092502510979377
US_02_E_3121-88831_BL_ADL_U__SRR17643137__R1__37bc2d49bd4dcdbb74b5786cc24de1f9	0.17816892406383808	0.3576714222642253
US_02_E_3121-88831_BL_ADL_U__SRR17643137__R2__123b054ebb40f136a545682ace39afed	0.17025296476611645	0.3835336420576457
US_02_E_3121-88841_BL_ADL_U__SRR17643133__R1__7fa9205d3cccc004abf8fffbf20f6bbe	0.1586662832812257	0.3428283565919017
US_02_E_3121-88841_BL_ADL_U__SRR17643133__R2__f30dd0eb2437ca7a6f109245f2df8578	0.13776438161471283	0.4857151270006863
US_02_E_3121-88841_BL_ADL_U__SRR17643134__R1__94bf11aa2e0f2e24f5a4041680f04760	0.15758809490383266	0.4459625030311539
US_02_E_3121-88841_BL_ADL_U__SRR17643134__R2__6e4736953751dfad82467d23763cd8d2	0.13605094891069902	0.5914897961788317
