Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
EG_15_S_1605_BL_ADL_U__SRR17643203__R1__8f98d91dea712a0ee6823e5b1bf672e8	EG_15_S_1605_BL_ADL_U__SRR17643203__R1__8f98d91dea712a0ee6823e5b1bf672e8.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28215048.0	0.0	150.0	35.0	27.155574707928952	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1605_BL_ADL_U__SRR17643203__R2__59f33fc37f0bf4e5b4ec32c2668da7e6	EG_15_S_1605_BL_ADL_U__SRR17643203__R2__59f33fc37f0bf4e5b4ec32c2668da7e6.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28215048.0	0.0	150.0	36.0	21.982683020751136	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1608_BL_ADL_U__SRR17643086__R1__221acfabdb9c2d6eac2d9640fbfe2089	EG_15_S_1608_BL_ADL_U__SRR17643086__R1__221acfabdb9c2d6eac2d9640fbfe2089.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14919089.0	0.0	150.0	36.0	32.68722973619808	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1608_BL_ADL_U__SRR17643086__R2__19fd576244395a35dcb5918a7d8694aa	EG_15_S_1608_BL_ADL_U__SRR17643086__R2__19fd576244395a35dcb5918a7d8694aa.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14919089.0	0.0	150.0	38.0	25.53696787069682	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1608_BL_ADL_U__SRR17643098__R1__68e7c8337a94a62a86470db26daf0f22	EG_15_S_1608_BL_ADL_U__SRR17643098__R1__68e7c8337a94a62a86470db26daf0f22.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2952883.0	0.0	150.0	37.0	47.479986627053016	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1608_BL_ADL_U__SRR17643098__R2__6fffb59a28ab0d559c40667ae8c45050	EG_15_S_1608_BL_ADL_U__SRR17643098__R2__6fffb59a28ab0d559c40667ae8c45050.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2952883.0	0.0	150.0	38.0	42.03472071941759	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1609_BL_ADL_U__SRR17643075__R1__30f9a10009580faa78e87644c5e2c33e	EG_15_S_1609_BL_ADL_U__SRR17643075__R1__30f9a10009580faa78e87644c5e2c33e.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3030239.0	0.0	150.0	36.0	47.40271396829346	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1609_BL_ADL_U__SRR17643075__R2__fa2e354ed67f7ded467e1934822a48e9	EG_15_S_1609_BL_ADL_U__SRR17643075__R2__fa2e354ed67f7ded467e1934822a48e9.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3030239.0	0.0	150.0	37.0	41.95605626858701	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1609_BL_ADL_U__SRR17643186__R1__e0eaad7ce04b69c0e2d02d8a14d2392c	EG_15_S_1609_BL_ADL_U__SRR17643186__R1__e0eaad7ce04b69c0e2d02d8a14d2392c.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13590375.0	0.0	150.0	35.0	33.61572975328205	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1609_BL_ADL_U__SRR17643186__R2__2b6f350c7e470dbd713bf585a38c7c32	EG_15_S_1609_BL_ADL_U__SRR17643186__R2__2b6f350c7e470dbd713bf585a38c7c32.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13590375.0	0.0	150.0	37.0	26.312138073127777	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1610_BL_ADL_U__SRR17643164__R1__67f96fcb7b39e3fce8ff1f1d73501756	EG_15_S_1610_BL_ADL_U__SRR17643164__R1__67f96fcb7b39e3fce8ff1f1d73501756.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14007527.0	0.0	150.0	35.0	32.88451563169835	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1610_BL_ADL_U__SRR17643164__R2__4211c82f54392376ae6dfe0312e9b4d7	EG_15_S_1610_BL_ADL_U__SRR17643164__R2__4211c82f54392376ae6dfe0312e9b4d7.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14007527.0	0.0	150.0	37.0	26.47161825564582	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1610_BL_ADL_U__SRR17643175__R1__32bae611a8b9073819c32d28c36cb1f5	EG_15_S_1610_BL_ADL_U__SRR17643175__R1__32bae611a8b9073819c32d28c36cb1f5.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3464884.0	0.0	150.0	36.0	45.91272564259164	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1610_BL_ADL_U__SRR17643175__R2__2344e2cf49c676fb6e0a74616bec7aaf	EG_15_S_1610_BL_ADL_U__SRR17643175__R2__2344e2cf49c676fb6e0a74616bec7aaf.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3464884.0	0.0	150.0	37.0	40.10576578113347	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1611_BL_ADL_U__SRR17643025__R1__6541511f0b44d5574a27fe54ddc85ceb	EG_15_S_1611_BL_ADL_U__SRR17643025__R1__6541511f0b44d5574a27fe54ddc85ceb.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12680206.0	0.0	150.0	35.0	34.04551249959592	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1611_BL_ADL_U__SRR17643025__R2__fe4f18895a521948d75c6981c4b3579c	EG_15_S_1611_BL_ADL_U__SRR17643025__R2__fe4f18895a521948d75c6981c4b3579c.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12680206.0	0.0	150.0	37.0	27.286703808812078	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1611_BL_ADL_U__SRR17643030__R1__b0b915f6a9fcc79e26288f21380e6142	EG_15_S_1611_BL_ADL_U__SRR17643030__R1__b0b915f6a9fcc79e26288f21380e6142.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3021592.0	0.0	150.0	36.0	47.439748588316846	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1611_BL_ADL_U__SRR17643030__R2__7011ff1a8b81672a138c05dca6d50793	EG_15_S_1611_BL_ADL_U__SRR17643030__R2__7011ff1a8b81672a138c05dca6d50793.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3021592.0	0.0	150.0	37.0	42.3182374852928	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1612_BL_ADL_U__SRR17643023__R1__5a0e636be124b6000747341b9c481dcd	EG_15_S_1612_BL_ADL_U__SRR17643023__R1__5a0e636be124b6000747341b9c481dcd.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10489177.0	0.0	150.0	35.0	36.151621173622296	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1612_BL_ADL_U__SRR17643023__R2__ae26004c7ba7fe8831bba2436915658f	EG_15_S_1612_BL_ADL_U__SRR17643023__R2__ae26004c7ba7fe8831bba2436915658f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10489177.0	0.0	150.0	37.0	29.292333605168334	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1612_BL_ADL_U__SRR17643024__R1__bf9326dfe9811282774513c64e7d0899	EG_15_S_1612_BL_ADL_U__SRR17643024__R1__bf9326dfe9811282774513c64e7d0899.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2933740.0	0.0	150.0	36.0	48.14690067110367	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
EG_15_S_1612_BL_ADL_U__SRR17643024__R2__58e1f2f2c704d0d066f6b77599696cfe	EG_15_S_1612_BL_ADL_U__SRR17643024__R2__58e1f2f2c704d0d066f6b77599696cfe.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2933740.0	0.0	150.0	38.0	42.58510352715128	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
FI_18_R_18FI002_BL_ADL_M__SRR17643016__R1__8ceb7d2dddb00fbf82e0e73a8ef485ec	FI_18_R_18FI002_BL_ADL_M__SRR17643016__R1__8ceb7d2dddb00fbf82e0e73a8ef485ec.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22041430.0	0.0	150.0	35.0	26.677078976415086	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
FI_18_R_18FI002_BL_ADL_M__SRR17643016__R2__ef8355263ad0998fc00b1ee87d7b6a94	FI_18_R_18FI002_BL_ADL_M__SRR17643016__R2__ef8355263ad0998fc00b1ee87d7b6a94.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22041430.0	0.0	150.0	37.0	23.101057299733476	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
FI_18_R_18FI020_BL_ADL_F__SRR17643015__R1__5f9e56d99128b818b096e88f96237234	FI_18_R_18FI020_BL_ADL_F__SRR17643015__R1__5f9e56d99128b818b096e88f96237234.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28960873.0	0.0	150.0	35.0	24.478250039864342	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
FI_18_R_18FI020_BL_ADL_F__SRR17643015__R2__3e55da25b09e6082e664816e7125a04f	FI_18_R_18FI020_BL_ADL_F__SRR17643015__R2__3e55da25b09e6082e664816e7125a04f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28960873.0	0.0	150.0	37.0	20.37861722361905	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
FI_18_R_18FI082_BL_ADL_M__SRR17643014__R1__f7cae2daa17f2abeb35a884093518118	FI_18_R_18FI082_BL_ADL_M__SRR17643014__R1__f7cae2daa17f2abeb35a884093518118.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24844863.0	0.0	150.0	35.0	25.332807955775277	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
FI_18_R_18FI082_BL_ADL_M__SRR17643014__R2__25e4b45b91445b622ab7fa7fedd48121	FI_18_R_18FI082_BL_ADL_M__SRR17643014__R2__25e4b45b91445b622ab7fa7fedd48121.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24844863.0	0.0	150.0	36.0	21.769064886827366	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
FI_19_R_19FI037_BL_ADL_M__SRR17643061__R1__206464b003f521019877ca1103f4640e	FI_19_R_19FI037_BL_ADL_M__SRR17643061__R1__206464b003f521019877ca1103f4640e.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30503350.0	0.0	150.0	35.0	24.139935624530178	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
FI_19_R_19FI037_BL_ADL_M__SRR17643061__R2__5b2f158a3487c49f4f6613a13c71b00c	FI_19_R_19FI037_BL_ADL_M__SRR17643061__R2__5b2f158a3487c49f4f6613a13c71b00c.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30503350.0	0.0	150.0	36.0	20.604174122200185	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
FI_19_R_19FI052_BL_ADL_F__SRR17643060__R1__f019dbb227c82fd35d4f3747ce20e428	FI_19_R_19FI052_BL_ADL_F__SRR17643060__R1__f019dbb227c82fd35d4f3747ce20e428.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28736050.0	0.0	150.0	35.0	24.546001440608073	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
FI_19_R_19FI052_BL_ADL_F__SRR17643060__R2__261799d72819e7e6a1db70dda7f354f0	FI_19_R_19FI052_BL_ADL_F__SRR17643060__R2__261799d72819e7e6a1db70dda7f354f0.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28736050.0	0.0	150.0	36.0	20.943882768694312	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
FI_19_R_19FI067_BL_ADL_M__SRR17643059__R1__159f90595c58c8d4e052e5a37b00eb77	FI_19_R_19FI067_BL_ADL_M__SRR17643059__R1__159f90595c58c8d4e052e5a37b00eb77.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30956871.0	0.0	150.0	34.0	26.605558103588656	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
FI_19_R_19FI067_BL_ADL_M__SRR17643059__R2__bca933cc2343c2dbd2d4748540fc6aa4	FI_19_R_19FI067_BL_ADL_M__SRR17643059__R2__bca933cc2343c2dbd2d4748540fc6aa4.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30956871.0	0.0	150.0	37.0	19.802716838140324	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
FI_19_R_19FI092_BL_ADL_M__SRR17643057__R1__96076ffa9c95e658ab83bdec0b1aa06f	FI_19_R_19FI092_BL_ADL_M__SRR17643057__R1__96076ffa9c95e658ab83bdec0b1aa06f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26807961.0	0.0	150.0	36.0	30.04327249147039	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
FI_19_R_19FI092_BL_ADL_M__SRR17643057__R2__29b76c63ad523a8f0bd75b4ed370d7fd	FI_19_R_19FI092_BL_ADL_M__SRR17643057__R2__29b76c63ad523a8f0bd75b4ed370d7fd.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26807961.0	0.0	150.0	37.0	20.408487361566756	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
FI_19_R_19FI106_BL_ADL_M__SRR17643056__R1__5bc8b3cd4f7fe631ebfd21cdfae53f56	FI_19_R_19FI106_BL_ADL_M__SRR17643056__R1__5bc8b3cd4f7fe631ebfd21cdfae53f56.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25062090.0	0.0	150.0	35.0	25.80476265465892	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
FI_19_R_19FI106_BL_ADL_M__SRR17643056__R2__17481309fc1a6ad9c0e2abea0c4ddf7e	FI_19_R_19FI106_BL_ADL_M__SRR17643056__R2__17481309fc1a6ad9c0e2abea0c4ddf7e.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25062090.0	0.0	150.0	36.0	22.521354086305525	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242014_BL_ADL_F__SRR17643168__R1__818def9d5d145c163d3fc153d04bf16a	IL_15_TV_X242014_BL_ADL_F__SRR17643168__R1__818def9d5d145c163d3fc153d04bf16a.fq.gz	Conventional base calls	Sanger / Illumina 1.9	38272308.0	0.0	150.0	36.0	24.951894098178453	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242014_BL_ADL_F__SRR17643168__R2__06f90316343887828b326fa87131c62a	IL_15_TV_X242014_BL_ADL_F__SRR17643168__R2__06f90316343887828b326fa87131c62a.fq.gz	Conventional base calls	Sanger / Illumina 1.9	38272308.0	0.0	150.0	37.0	19.00479251178163	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242015_BL_ADL_F__SRR17643166__R1__2c62db82fefb65803e0dd0113343619a	IL_15_TV_X242015_BL_ADL_F__SRR17643166__R1__2c62db82fefb65803e0dd0113343619a.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12375682.0	0.0	150.0	35.0	34.65735043722683	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242015_BL_ADL_F__SRR17643166__R2__313c13f22740be5053122ef74b737bf0	IL_15_TV_X242015_BL_ADL_F__SRR17643166__R2__313c13f22740be5053122ef74b737bf0.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12375682.0	0.0	150.0	37.0	27.617593057408307	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242015_BL_ADL_F__SRR17643167__R1__00a17e54da499fa20a8a94c08ff01ccc	IL_15_TV_X242015_BL_ADL_F__SRR17643167__R1__00a17e54da499fa20a8a94c08ff01ccc.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2562109.0	0.0	150.0	36.0	49.78936859537196	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242015_BL_ADL_F__SRR17643167__R2__c741bfa7dc2aa23c0016d67703a1e0b8	IL_15_TV_X242015_BL_ADL_F__SRR17643167__R2__c741bfa7dc2aa23c0016d67703a1e0b8.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2562109.0	0.0	150.0	37.0	44.56587226848045	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242018_BL_ADL_M__SRR17643165__R1__48b3779e0fb0c8d4abe59187264d13a7	IL_15_TV_X242018_BL_ADL_M__SRR17643165__R1__48b3779e0fb0c8d4abe59187264d13a7.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28142633.0	0.0	150.0	35.0	25.5621522391048	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242018_BL_ADL_M__SRR17643165__R2__1f8e68cafb63acaccf8fae58f9ba098f	IL_15_TV_X242018_BL_ADL_M__SRR17643165__R2__1f8e68cafb63acaccf8fae58f9ba098f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28142633.0	0.0	150.0	36.0	22.088643937471026	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242019_BL_ADL_F__SRR17643039__R1__e1be66c829d6fabd1631e7df45b6fff5	IL_15_TV_X242019_BL_ADL_F__SRR17643039__R1__e1be66c829d6fabd1631e7df45b6fff5.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13446640.0	0.0	150.0	35.0	33.379478506786	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242019_BL_ADL_F__SRR17643039__R2__b9d3296dd8c83a8570914397e409906e	IL_15_TV_X242019_BL_ADL_F__SRR17643039__R2__b9d3296dd8c83a8570914397e409906e.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13446640.0	0.0	150.0	37.0	26.36616662810882	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242019_BL_ADL_F__SRR17643041__R1__e276d67405e77f46da71f6c879372802	IL_15_TV_X242019_BL_ADL_F__SRR17643041__R1__e276d67405e77f46da71f6c879372802.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3646500.0	0.0	150.0	36.0	45.03747159791315	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242019_BL_ADL_F__SRR17643041__R2__ce02f592abd3e6cfb145615bfe828fe1	IL_15_TV_X242019_BL_ADL_F__SRR17643041__R2__ce02f592abd3e6cfb145615bfe828fe1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3646500.0	0.0	150.0	37.0	39.211082624468524	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242047_BL_ADL_M__SRR17643037__R1__6102478b11d4aeb870746a152c6ff50f	IL_15_TV_X242047_BL_ADL_M__SRR17643037__R1__6102478b11d4aeb870746a152c6ff50f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15918553.0	0.0	150.0	35.0	32.36308190213526	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242047_BL_ADL_M__SRR17643037__R2__8e8313c8a2cd47d1a958f1bcd0163cfa	IL_15_TV_X242047_BL_ADL_M__SRR17643037__R2__8e8313c8a2cd47d1a958f1bcd0163cfa.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15918553.0	0.0	150.0	37.0	25.666530713684406	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242047_BL_ADL_M__SRR17643038__R1__ef70a6dca61149fd0365207c34f92b20	IL_15_TV_X242047_BL_ADL_M__SRR17643038__R1__ef70a6dca61149fd0365207c34f92b20.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3756939.0	0.0	150.0	36.0	45.272799453173235	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242047_BL_ADL_M__SRR17643038__R2__b8b945432dcf7ac9eb8637ab20d76e50	IL_15_TV_X242047_BL_ADL_M__SRR17643038__R2__b8b945432dcf7ac9eb8637ab20d76e50.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3756939.0	0.0	150.0	37.0	39.642216675042384	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242048_BL_ADL_F__SRR17643035__R1__cc87eb1ade506de31c131d8a6b6f7f94	IL_15_TV_X242048_BL_ADL_F__SRR17643035__R1__cc87eb1ade506de31c131d8a6b6f7f94.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2710921.0	0.0	150.0	36.0	49.477339113998035	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242048_BL_ADL_F__SRR17643035__R2__501671823293ae7ecbebc32acd323887	IL_15_TV_X242048_BL_ADL_F__SRR17643035__R2__501671823293ae7ecbebc32acd323887.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2710921.0	0.0	150.0	38.0	42.83359800361943	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242048_BL_ADL_F__SRR17643036__R1__dafb29d22104bf35ad69436c6663acf5	IL_15_TV_X242048_BL_ADL_F__SRR17643036__R1__dafb29d22104bf35ad69436c6663acf5.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12085030.0	0.0	150.0	36.0	34.507888426931274	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242048_BL_ADL_F__SRR17643036__R2__3a37b5edf840e25f981618cb692cef1d	IL_15_TV_X242048_BL_ADL_F__SRR17643036__R2__3a37b5edf840e25f981618cb692cef1d.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12085030.0	0.0	150.0	38.0	27.128119124381755	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242072_BL_ADL_M__SRR17643033__R1__1dbe8867019bc99328854d5fb0296790	IL_15_TV_X242072_BL_ADL_M__SRR17643033__R1__1dbe8867019bc99328854d5fb0296790.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16167842.0	0.0	150.0	35.0	32.572656037179726	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242072_BL_ADL_M__SRR17643033__R2__c22953623b2a0f207a41acdbc8d879dd	IL_15_TV_X242072_BL_ADL_M__SRR17643033__R2__c22953623b2a0f207a41acdbc8d879dd.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16167842.0	0.0	150.0	37.0	25.55053673365367	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242072_BL_ADL_M__SRR17643034__R1__d7f55ea1a690cf9bf823e8883ac0cf40	IL_15_TV_X242072_BL_ADL_M__SRR17643034__R1__d7f55ea1a690cf9bf823e8883ac0cf40.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3802837.0	0.0	150.0	36.0	44.96587363921706	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242072_BL_ADL_M__SRR17643034__R2__626754d6359cc9dcb07f5384227ebd0e	IL_15_TV_X242072_BL_ADL_M__SRR17643034__R2__626754d6359cc9dcb07f5384227ebd0e.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3802837.0	0.0	150.0	37.0	39.51567803679008	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242077_BL_ADL_M__SRR17643031__R1__0c17322a0bea980bb20366ca92b0c0a4	IL_15_TV_X242077_BL_ADL_M__SRR17643031__R1__0c17322a0bea980bb20366ca92b0c0a4.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15891524.0	0.0	150.0	35.0	32.52056992280228	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242077_BL_ADL_M__SRR17643031__R2__942913ddc8935b2fe8a2930e3dea9ecc	IL_15_TV_X242077_BL_ADL_M__SRR17643031__R2__942913ddc8935b2fe8a2930e3dea9ecc.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15891524.0	0.0	150.0	37.0	25.603204116969607	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242077_BL_ADL_M__SRR17643032__R1__5866792e5b93a77dcf84fc225922b7c7	IL_15_TV_X242077_BL_ADL_M__SRR17643032__R1__5866792e5b93a77dcf84fc225922b7c7.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3599517.0	0.0	150.0	36.0	45.801962631470374	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
IL_15_TV_X242077_BL_ADL_M__SRR17643032__R2__de075875466fe374cf78412030959935	IL_15_TV_X242077_BL_ADL_M__SRR17643032__R2__de075875466fe374cf78412030959935.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3599517.0	0.0	150.0	37.0	40.3412953704899	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96011_BL_ADL_F__SRR17643222__R1__10baf97304f33b1b504feaa5a5675044	RU_13_RT_VN96011_BL_ADL_F__SRR17643222__R1__10baf97304f33b1b504feaa5a5675044.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20570117.0	0.0	150.0	36.0	27.221064743497152	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96011_BL_ADL_F__SRR17643222__R2__08d90317e176d734ceebe674969fbb9d	RU_13_RT_VN96011_BL_ADL_F__SRR17643222__R2__08d90317e176d734ceebe674969fbb9d.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20570117.0	0.0	150.0	37.0	23.436638553208077	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96022_BL_ADL_M__SRR17643221__R1__ad92ff284dc52bc0cad8c50e691c27fb	RU_13_RT_VN96022_BL_ADL_M__SRR17643221__R1__ad92ff284dc52bc0cad8c50e691c27fb.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24745600.0	0.0	150.0	37.0	27.45609597778766	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_RT_VN96022_BL_ADL_M__SRR17643221__R2__3bbe34a09dbb412158d35802c886dd66	RU_13_RT_VN96022_BL_ADL_M__SRR17643221__R2__3bbe34a09dbb412158d35802c886dd66.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24745600.0	0.0	150.0	38.0	22.921388971108453	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
