Sample	Top over-represented sequence	Sum of remaining over-represented sequences
RU_13_RT_VN96137_BL_ADL_F__SRR17643087__R1__5749ca6140f33ff8d530ec7e25f2a9fe_val_1	0.0	0.0
RU_13_RT_VN96137_BL_ADL_F__SRR17643087__R2__4e0443fc3f0b13c30da1ccd7a4877f7d_val_2	0.0	0.0
RU_13_RT_VN96138_BL_ADL_M__SRR17643084__R1__f6eba889de27472848b1c777a49a13f9_val_1	0.11042188218148481	0.0
RU_13_RT_VN96138_BL_ADL_M__SRR17643084__R2__4dbdb7448e46006ba69ed2d7acff64e3_val_2	0.14778434516043046	0.10304664545462136
RU_13_RT_VN96141_BL_ADL_M__SRR17643082__R1__e03dbd8a2517ace74d01f18e296c30b9_val_1	0.1093839275721716	0.0
RU_13_RT_VN96141_BL_ADL_M__SRR17643082__R2__bc0e518a12efd19662e3267373832f74_val_2	0.0	0.0
RU_13_RT_VN96141_BL_ADL_M__SRR17643083__R1__6b2aca545aeb9f55d403ae24aeaa20cf_val_1	0.11349296728324766	0.0
RU_13_RT_VN96141_BL_ADL_M__SRR17643083__R2__ea4ffd0845091309b5ea9eecd75aa29d_val_2	0.0	0.0
RU_13_RT_VN96144_BL_ADL_M__SRR17643081__R1__1438494c90c979ff36d426d55571dcd2_val_1	0.15950829352305904	0.0
RU_13_RT_VN96144_BL_ADL_M__SRR17643081__R2__3aed3c766b1807ec457867a45e4cb576_val_2	0.22691678662201037	0.0
RU_13_RT_VN96145_BL_ADL_F__SRR17643079__R1__56d15b689c91c3ed4162ce2276a484f6_val_1	0.15120514340866548	0.0
RU_13_RT_VN96145_BL_ADL_F__SRR17643079__R2__957f88f288d28a5cb06d5a58b0f6c9c5_val_2	0.20863780558077497	0.0
RU_13_RT_VN96145_BL_ADL_F__SRR17643080__R1__77df01f3475c8c4bbe15ef21464c5983_val_1	0.15477804362528025	0.0
RU_13_RT_VN96145_BL_ADL_F__SRR17643080__R2__64ed7aeec1e223ef2db3d6aa17687b42_val_2	0.1985352074656398	0.0
RU_13_RT_VN96151_BL_ADL_M__SRR17643077__R1__5b0cb968afee364297047af6e10955c0_val_1	0.15236031441999248	0.0
RU_13_RT_VN96151_BL_ADL_M__SRR17643077__R2__e5b4bbf1d3de0d7c109cc673956e63ed_val_2	0.1794319535685314	0.0
RU_13_RT_VN96151_BL_ADL_M__SRR17643078__R1__7e217d48a5868066b5dbbaa73762c0fd_val_1	0.15915464875200885	0.0
RU_13_RT_VN96151_BL_ADL_M__SRR17643078__R2__ce19a40c241f35ffe1531ad27fe7443d_val_2	0.17872190670217147	0.0
RU_13_RT_VN96152_BL_ADL_M__SRR17643074__R1__581db4caabc57bf7748c09793c806bdf_val_1	0.0	0.0
RU_13_RT_VN96152_BL_ADL_M__SRR17643074__R2__866404fbb8afac7adfd7f851d019b93b_val_2	0.10122925343345734	0.0
RU_13_RT_VN96152_BL_ADL_M__SRR17643076__R1__81b3f3e338e23aeab46c7ab4618cbd8a_val_1	0.10424232531643857	0.0
RU_13_RT_VN96152_BL_ADL_M__SRR17643076__R2__838500c40d0e1de7151739bb6732bb7e_val_2	0.10096648948102968	0.0
RU_13_RT_VN96153_BL_ADL_F__SRR17643073__R1__41e6ddbfc7d8f5e8cdc735bcf96e254b_val_1	0.0	0.0
RU_13_RT_VN96153_BL_ADL_F__SRR17643073__R2__4763b37b7b73e529d095fb0dbae7c2c9_val_2	0.12457515212800255	0.0
RU_13_RT_VN96154_BL_ADL_M__SRR17643072__R1__0937ef0b53fd37c438901a908f039d8f_val_1	0.0	0.0
RU_13_RT_VN96154_BL_ADL_M__SRR17643072__R2__40694f01993c6eedd71d21feac93b0f0_val_2	0.0	0.0
RU_13_RT_VN96158_BL_ADL_M__SRR17643070__R1__1c11d3bb6597effb8f4c088786ea4f77_val_1	0.12079901421462094	0.1184916829469819
RU_13_RT_VN96158_BL_ADL_M__SRR17643070__R2__be80729d592c6348f81b64311c3c248c_val_2	0.14796126837796655	0.0
RU_13_RT_VN96158_BL_ADL_M__SRR17643071__R1__793342708ec788fde5102c21404151d3_val_1	0.1207906219707222	0.11951990462759017
RU_13_RT_VN96158_BL_ADL_M__SRR17643071__R2__4a6b23282b512132d3a36acd25877f27_val_2	0.14491975661559364	0.10362869040112199
RU_13_RT_VN96159_BL_ADL_M__SRR17643191__R1__8cd55e460a79c16630b3215634494d94_val_1	0.19715327176716432	0.10294063497516134
RU_13_RT_VN96159_BL_ADL_M__SRR17643191__R2__b04318f825a01122cc874ddb3bc9fd82_val_2	0.25595076231188063	0.0
RU_13_RT_VN96161_BL_ADL_M__SRR17643189__R1__8b7043b2dc496da2d82a884ccd1b33ec_val_1	0.10614062283039057	0.0
RU_13_RT_VN96161_BL_ADL_M__SRR17643189__R2__ab16702de0f2ff63cc788ac2ba15f44f_val_2	0.0	0.0
RU_13_RT_VN96161_BL_ADL_M__SRR17643190__R1__6fb43a342be416f2253c775c5335e3c6_val_1	0.10310748995277948	0.0
RU_13_RT_VN96161_BL_ADL_M__SRR17643190__R2__23104ba7346f6b0ed0c5895d8aaeb158_val_2	0.0	0.0
RU_13_RT_VN96163_BL_ADL_M__SRR17643187__R1__e811b38a5ca945baf0760d0c00ad8347_val_1	0.1197607018684158	0.0
RU_13_RT_VN96163_BL_ADL_M__SRR17643187__R2__8fccd738f94571c63a9ef10d837b516b_val_2	0.13387026151371076	0.0
RU_13_RT_VN96163_BL_ADL_M__SRR17643188__R1__3f605f44691593bb9db351a56963a957_val_1	0.12028858038544135	0.0
RU_13_RT_VN96163_BL_ADL_M__SRR17643188__R2__45de96e144ee5d7b3d4b5c9a5e25cb52_val_2	0.13312770592662668	0.0
RU_13_RT_VN96165_BL_ADL_F__SRR17643185__R1__6d798419a196b0100a53cc0746e4e00f_val_1	0.11079103160242937	0.10039667308008504
RU_13_RT_VN96165_BL_ADL_F__SRR17643185__R2__72ba6677ca309338ab7e662738aa8e19_val_2	0.0	0.0
RU_13_RT_VN96166_BL_ADL_M__SRR17643184__R1__d11f00dbb79b789181bac6d0f9773bee_val_1	0.1598868003449704	0.22604998441644694
RU_13_RT_VN96166_BL_ADL_M__SRR17643184__R2__2e7231cea804887e30dea6b9ad75d02f_val_2	0.13196796910691044	0.5770904984786187
RU_13_RT_VN96171_BL_ADL_F__SRR17643182__R1__fd97aaa8221371ce315ee601aafb8cee_val_1	0.1586503162252028	0.0
RU_13_RT_VN96171_BL_ADL_F__SRR17643182__R2__6212cbd285bf38ec3c4cdd26cde46cc5_val_2	0.20675135186396404	0.11885941885736578
RU_13_RT_VN96171_BL_ADL_F__SRR17643183__R1__74947217ff527485376f8407152db93f_val_1	0.15819317219863763	0.0
RU_13_RT_VN96171_BL_ADL_F__SRR17643183__R2__a01dfef1f435255c3741aff2506f91b9_val_2	0.20869556819536741	0.2226711324088598
RU_13_RT_VN96180_BL_ADL_M__SRR17643181__R1__551c520a382eecd18341b812550a119e_val_1	0.10121987908416877	0.0
RU_13_RT_VN96180_BL_ADL_M__SRR17643181__R2__73dab19f48304f9aad12f24b74ea05ea_val_2	0.12688205125168184	0.0
RU_13_RT_VN96182_BL_ADL_M__SRR17643179__R1__5ab7bcf0bdeaa3babd5090e771b59c06_val_1	0.11236038130903656	0.0
RU_13_RT_VN96182_BL_ADL_M__SRR17643179__R2__be6af869c8a17870c3904d8f13e05dbb_val_2	0.1338943881731168	0.0
RU_13_RT_VN96182_BL_ADL_M__SRR17643180__R1__799ac7dad174606d9258b6c156c9c65f_val_1	0.11405100882671275	0.0
RU_13_RT_VN96182_BL_ADL_M__SRR17643180__R2__563ecdfb1325cd9942fcfd17384c8ff5_val_2	0.1303277145794095	0.0
RU_13_RT_VN96190_BL_ADL_F__SRR17643178__R1__4cfc8bf2019ef2cc8e1f0f3ee62dab77_val_1	0.18145315780601065	0.3119936052603348
RU_13_RT_VN96190_BL_ADL_F__SRR17643178__R2__653d3b59aca1075b5b22d47ccc0feff8_val_2	0.18691788550931665	0.569263306309482
RU_13_RT_VN96194_BL_ADL_M__SRR17643176__R1__d64e03c8e6efc33c29c7388df3d9ab9f_val_1	0.1985411181985619	0.23638820467157318
RU_13_RT_VN96194_BL_ADL_M__SRR17643176__R2__13a9a634e58973a0e1a302d1db873b7f_val_2	0.2508075581196568	0.3823655766923787
RU_13_RT_VN96194_BL_ADL_M__SRR17643177__R1__f7c870ffb2f3043b3370cee34f728082_val_1	0.19796848452981122	0.24696807124238593
RU_13_RT_VN96194_BL_ADL_M__SRR17643177__R2__935a3d7c03bb93d73248366c1e469d6b_val_2	0.24754752350106599	0.38107539827271353
RU_13_RT_VN96198_BL_ADL_M__SRR17643173__R1__af2c1d810fdb3769e80ba5b3a938194d_val_1	0.10179226581638412	0.0
RU_13_RT_VN96198_BL_ADL_M__SRR17643173__R2__b3330be948265475426a7dd1cb374d1f_val_2	0.0	0.0
RU_13_RT_VN96198_BL_ADL_M__SRR17643174__R1__eb56442e069dfb023f67655d86468503_val_1	0.0	0.0
RU_13_RT_VN96198_BL_ADL_M__SRR17643174__R2__2ccfdaed5ed7ed9405f449218d4dd146_val_2	0.0	0.0
RU_13_RT_VN96200_BL_ADL_M__SRR17643171__R1__23fbf71c2491d3735cb5384cde9cfaff_val_1	0.14291830525502117	0.0
RU_13_RT_VN96200_BL_ADL_M__SRR17643171__R2__11c91577c9c42f9a227c1c3518e520e9_val_2	0.2007297845261736	0.0
RU_13_RT_VN96200_BL_ADL_M__SRR17643172__R1__f6c5008fdcc59665ef87dde17b743075_val_1	0.14889379641575626	0.11032881221418059
RU_13_RT_VN96200_BL_ADL_M__SRR17643172__R2__07f8907a3c2605a3ab6a32a39288403c_val_2	0.20599580777072662	0.0
RU_13_R_VN96102_BL_ADL_M__SRR17643198__R1__abe4ff5079d8a1f6a58b2eea2dc7494f_val_1	0.1067634927289317	0.0
RU_13_R_VN96102_BL_ADL_M__SRR17643198__R2__0a8c361fe5b1d615c1109dd4e3e80b06_val_2	0.13321982396755977	0.0
RU_13_R_VN96102_BL_ADL_M__SRR17643199__R1__a8d776c15146ea9675d8b00a77bd0171_val_1	0.11103239480183331	0.10213314231217001
RU_13_R_VN96102_BL_ADL_M__SRR17643199__R2__0f594d6efcb02369c6886631461cfe88_val_2	0.12870101637793885	0.10107616013423315
RU_13_R_VN96106_BL_ADL_M__SRR17643197__R1__8979fa0934ae99b221bed40f1d32725f_val_1	0.15455048415032882	0.0
RU_13_R_VN96106_BL_ADL_M__SRR17643197__R2__540f1de2d95f04b70efa3f9828da0aa6_val_2	0.18363253845936994	0.0
RU_13_R_VN96110_BL_ADL_M__SRR17643195__R1__004d270c26b5949d4ebc3c56e5dcbe03_val_1	0.18248218131322838	0.13420730216387042
RU_13_R_VN96110_BL_ADL_M__SRR17643195__R2__8594302803fdd26533c63b8dfadbea0f_val_2	0.212922029270895	0.0
RU_13_R_VN96110_BL_ADL_M__SRR17643196__R1__ca608663807ebeb734e4978b62291a4d_val_1	0.19040377689831134	0.23437132765122642
RU_13_R_VN96110_BL_ADL_M__SRR17643196__R2__da3b16e47597882849a9dbea63e19e27_val_2	0.21250766445565028	0.0
RU_13_R_VN96113_BL_ADL_F__SRR17643194__R1__3753c9cea8b3f6f54a1826090b415014_val_1	0.18466461836673131	0.37199780058269283
RU_13_R_VN96113_BL_ADL_F__SRR17643194__R2__1f459e5010b91efddda3ce2dd223bb70_val_2	0.22790403098068118	0.12225059819221501
RU_13_R_VN96116_BL_ADL_M__SRR17643096__R1__2ee23133496f45842e5cd9c927c06d4a_val_1	0.11343354235482882	0.10028416081854631
RU_13_R_VN96116_BL_ADL_M__SRR17643096__R2__d7a1018e69247b79ea6d1ae453f8707e_val_2	0.13914192503188724	0.3340747974391446
RU_13_R_VN96116_BL_ADL_M__SRR17643193__R1__74339f33358263944d5fed441f7a02d5_val_1	0.11421504698352969	0.105802421560025
RU_13_R_VN96116_BL_ADL_M__SRR17643193__R2__0663de4e4705998120665a43ba1ca5ec_val_2	0.13923004330775865	0.3318944611886039
RU_13_R_VN96117_BL_ADL_F__SRR17643094__R1__576c0008e86fbf8494c4628f24f87889_val_1	0.0	0.0
RU_13_R_VN96117_BL_ADL_F__SRR17643094__R2__5775f48dc3136e1459d232ebde33f6d5_val_2	0.0	0.0
RU_13_R_VN96117_BL_ADL_F__SRR17643095__R1__9675b7ab7bb77c4d7157ec82718eb85d_val_1	0.0	0.0
RU_13_R_VN96117_BL_ADL_F__SRR17643095__R2__0379d8a9b1257bb9e4403a6e40d19821_val_2	0.0	0.0
RU_13_R_VN96118_BL_ADL_F__SRR17643092__R1__dac23f5a074976155104f220567059af_val_1	0.12583026894832972	0.1152057114070576
RU_13_R_VN96118_BL_ADL_F__SRR17643092__R2__c6af37d64e64f3cf998fd8c864a81c54_val_2	0.14067136107517195	0.0
RU_13_R_VN96118_BL_ADL_F__SRR17643093__R1__4bebe8f37d9d7296f6d837d176e69705_val_1	0.12486966501166967	0.11539950676503245
RU_13_R_VN96118_BL_ADL_F__SRR17643093__R2__80aef413009344ee465d047c75b20b8e_val_2	0.1345867253071587	0.0
RU_13_R_VN96122_BL_ADL_F__SRR17643091__R1__a7746ed7407290ba77d789ab4553779e_val_1	0.10756508382013423	0.0
RU_13_R_VN96122_BL_ADL_F__SRR17643091__R2__997c5afbf8fbf4f4431c5c316fb5132f_val_2	0.11571352287737073	0.0
RU_13_R_VN96123_BL_ADL_M__SRR17643090__R1__90a2a5d1e60680c4eaf23a92d4e85ed2_val_1	0.0	0.0
RU_13_R_VN96123_BL_ADL_M__SRR17643090__R2__51e0d88c0b61cb6f60ffb1d7db0e1b96_val_2	0.0	0.0
RU_13_R_VN96124_BL_ADL_F__SRR17643089__R1__e35d40950417797f7d247d39e61d66cc_val_1	0.1966824068041976	0.11295137663649016
RU_13_R_VN96124_BL_ADL_F__SRR17643089__R2__f21f64a5710441542d5111ba20d3ba00_val_2	0.2303162160290729	0.10811684146197173
RU_13_R_VN96298_BL_ADL_F__SRR17643170__R1__a8acda577c38c89dfae3554ca5c119f9_val_1	0.1722446702331788	0.0
RU_13_R_VN96298_BL_ADL_F__SRR17643170__R2__43284c16c0b0f370312f026bacf231f2_val_2	0.2028684520941384	0.0
RU_13_R_VN96300_BL_ADL_F__SRR17643169__R1__034fe3d7e171d95eb1654c54c797ad67_val_1	0.14167200335976893	0.11045626159898125
RU_13_R_VN96300_BL_ADL_F__SRR17643169__R2__754e0825297e8b5c4a5f49c142a53345_val_2	0.17763780843653468	0.0
RU_13_T_NB019_BL_ADL_M__SRR17643130__R1__01db0c6c654c31dd32f1ab2a15a7c9c1_val_1	0.1174222490818855	0.21562021025374087
RU_13_T_NB019_BL_ADL_M__SRR17643130__R2__68147d7a4ea4cbedd45f6118122d3f36_val_2	0.15929511002864677	0.10528359731864428
RU_13_T_NB027_BL_ADL_M__SRR17643127__R1__afe0b948c99895b7ac6657632df90510_val_1	0.14344298178573897	0.1074412567896493
RU_13_T_NB027_BL_ADL_M__SRR17643127__R2__1190e6f8cff76d222bf4732af64e1d21_val_2	0.13789283951511344	0.21476379395853662
RU_13_T_NB027_BL_ADL_M__SRR17643128__R1__904ae72148c913cd5677dae9e2e4470f_val_1	0.14948240718692588	0.21091674960520282
RU_13_T_NB027_BL_ADL_M__SRR17643128__R2__b93074ede6744d7c4631c851c1a7846b_val_2	0.13456077497322974	0.31294210552786994
RU_13_T_NB028_BL_ADL_F__SRR17643126__R1__eb4363382342ac614a6753fd10c7dcd3_val_1	0.0	0.0
RU_13_T_NB028_BL_ADL_F__SRR17643126__R2__a89ddb6c6a1c010a0791face80870d4e_val_2	0.11368303710055283	0.0
RU_13_T_NB028_BL_ADL_F__SRR17643246__R1__1e0d06451c09497a67db0f7ea8a1b2f2_val_1	0.0	0.0
RU_13_T_NB028_BL_ADL_F__SRR17643246__R2__8888687f16f8a900cc1377bcd35a7f95_val_2	0.11215516046107685	0.10264250032194969
RU_13_T_NB029_BL_ADL_F__SRR17643245__R1__75d2297b437a4d60886f4d0342e9c409_val_1	0.11837264927260999	0.11774502740202364
RU_13_T_NB029_BL_ADL_F__SRR17643245__R2__401767680ac07f4adfdd33eb0af45363_val_2	0.15302897962238365	0.0
RU_13_T_NB031_BL_ADL_F__SRR17643243__R1__79076aba851a6eceb1f9454947833b12_val_1	0.0	0.0
RU_13_T_NB031_BL_ADL_F__SRR17643243__R2__e09742f8577d04f77919b299774c9cb5_val_2	0.11295270474647687	0.10150712201964573
RU_13_T_NB033_BL_ADL_F__SRR17643242__R1__0d2a5ca543904311d9b6d48fae8f0a2a_val_1	0.1527463967553481	0.0
RU_13_T_NB033_BL_ADL_F__SRR17643242__R2__3bf5aa3f849d90c9d6baa5be3a6574f5_val_2	0.23191100480524518	0.0
RU_13_T_NB038_BL_ADL_M__SRR17643240__R1__90a2c58ac0fa4079b665afcfaabe0b8f_val_1	0.16232201620734446	0.20844848339599606
RU_13_T_NB038_BL_ADL_M__SRR17643240__R2__84ebd20a9993d6c3ff237baced244ad0_val_2	0.21370131951712365	0.23684662867584208
RU_13_T_NB038_BL_ADL_M__SRR17643241__R1__7266583cbfae69b4111103901d3f9c26_val_1	0.16538524053493645	0.20617204970784928
RU_13_T_NB038_BL_ADL_M__SRR17643241__R2__24546f59904b816b057832f02e966a56_val_2	0.2107210357806135	0.1345924159158238
RU_13_T_NB040_BL_ADL_F__SRR17643238__R1__2cefc512649bc30181175dc241e355d1_val_1	0.1314842162353843	0.10841426436888013
RU_13_T_NB040_BL_ADL_F__SRR17643238__R2__995b94bddcacb91738ff05503d5a9586_val_2	0.11085184418873717	0.0
RU_13_T_NB040_BL_ADL_F__SRR17643239__R1__f5417ab283b742066d750233f5720237_val_1	0.12598079216931163	0.11784568309450871
RU_13_T_NB040_BL_ADL_F__SRR17643239__R2__1a9c2e9c4c6500081e3be4c5af32a4ba_val_2	0.1110171218408105	0.0
RU_13_T_NB041_BL_ADL_F__SRR17643237__R1__be8284cc10e66aba4649525e32dc9c21_val_1	0.10691079505312244	0.0
RU_13_T_NB041_BL_ADL_F__SRR17643237__R2__c2ca4b5fe9628278c4794bad98fd51ee_val_2	0.12511385441392242	0.11767010889238216
RU_17_T_NB022_BL_ADL_M__SRR17643129__R1__11ef679279025821f84ff68eb24b3ace_val_1	0.0	0.0
RU_17_T_NB022_BL_ADL_M__SRR17643129__R2__094b168611795c20060af0fdb71121c2_val_2	0.12594700955594276	0.0
RU_17_T_NB030_BL_ADL_F__SRR17643244__R1__805d12dd4fff1206bd1639e1c8994323_val_1	0.1019363435304756	0.0
RU_17_T_NB030_BL_ADL_F__SRR17643244__R2__d5a1db6e60bef69324d95e439aef9561_val_2	0.0	0.0
US_02_E_2171-28178_BL_ADL_U__SRR17643142__R1__c66ff67e02415fdd239180721ceb123a_val_1	0.18542118778967095	0.526876631471757
US_02_E_2171-28178_BL_ADL_U__SRR17643142__R2__46efc2765aee8ddd2a86538372ed5069_val_2	0.17121005338939674	0.7138918662078164
US_02_E_2171-28178_BL_ADL_U__SRR17643143__R1__aa880e36c9117e89f7161e74f8e23765_val_1	0.17711821565732414	0.5361302163200993
US_02_E_2171-28178_BL_ADL_U__SRR17643143__R2__3e908d4649de0890a41c9ef627136af8_val_2	0.1709442751741104	0.7218233493152204
US_02_E_2171-28179_BL_ADL_U__SRR17643141__R1__5b595b04d7da0c61bdda941ed5bf959f_val_1	0.1922398123422471	0.2692346158281691
US_02_E_2171-28179_BL_ADL_U__SRR17643141__R2__8f610912da24f6425025a4854eaeaba1_val_2	0.2583545421526636	0.271188153827968
US_02_E_2171-28186_BL_ADL_U__SRR17777317__R1__1942e7a3f7487ab64ebbc8eae857c9d0_val_1	0.13144696234328546	0.22558581894911228
US_02_E_2171-28186_BL_ADL_U__SRR17777317__R2__e16b11cb378e1820529c088012d1e1da_val_2	0.11745986948642965	0.31700860133828007
US_02_E_2171-28186_BL_ADL_U__SRR17777318__R1__56c123526ce3dbe5a0aaaf48ca41e305_val_1	0.1405273776432343	0.2058464680134871
US_02_E_2171-28186_BL_ADL_U__SRR17777318__R2__d21d69cbb5790ab64f5ea24f337e9faa_val_2	0.11158415486104419	0.2095155490299454
US_02_E_2171-28186_BL_ADL_U__SRR17777319__R1__595fff3263be7ecd95ef49cd54e5cfb9_val_1	0.12914560144083012	0.24042084148399903
US_02_E_2171-28186_BL_ADL_U__SRR17777319__R2__be7d0f76df8ab45e0ea6348e83d7c322_val_2	0.11551254223024321	0.3309885699694657
US_02_E_2171-28193_BL_ADL_U__SRR17643140__R1__dcba160de94897f720bfb2cd2ed03775_val_1	0.17135528421889468	0.6485994108150243
US_02_E_2171-28193_BL_ADL_U__SRR17643140__R2__28b47e763b0e3bf6a2aba1888a268d66_val_2	0.22604850623807204	0.8177972267473018
US_02_E_3121-88807_BL_ADL_U__SRR17643138__R1__0690c7033ed000e60b111ab42f1092e1_val_1	0.1252874308753591	0.2261701758166803
US_02_E_3121-88807_BL_ADL_U__SRR17643138__R2__a29dca2e03fb72d7d4f0ff08da1e43b3_val_2	0.1276894009930096	0.20442690624993462
US_02_E_3121-88807_BL_ADL_U__SRR17643139__R1__aa8b574ceab6098eef9efd566cd22748_val_1	0.12735272518170512	0.23125135907701103
US_02_E_3121-88807_BL_ADL_U__SRR17643139__R2__53043c8991a2c99cb4c0093b08e86251_val_2	0.1270109533596811	0.10757268098206424
US_02_E_3121-88831_BL_ADL_U__SRR17643135__R1__46c10d3d4d683417c5e28fbc7b4386e1_val_1	0.1433705910040209	0.1287214413234679
US_02_E_3121-88831_BL_ADL_U__SRR17643135__R2__024ea47393c0aba33a0fd570c3860e2b_val_2	0.17384719153508438	0.10741648233153317
US_02_E_3121-88831_BL_ADL_U__SRR17643137__R1__37bc2d49bd4dcdbb74b5786cc24de1f9_val_1	0.13584042610852534	0.24390621413406385
US_02_E_3121-88831_BL_ADL_U__SRR17643137__R2__123b054ebb40f136a545682ace39afed_val_2	0.17168530141365082	0.10212591066458718
US_02_E_3121-88841_BL_ADL_U__SRR17643133__R1__7fa9205d3cccc004abf8fffbf20f6bbe_val_1	0.11617403290547523	0.23125334784261659
US_02_E_3121-88841_BL_ADL_U__SRR17643133__R2__f30dd0eb2437ca7a6f109245f2df8578_val_2	0.13689215275298566	0.32249343212891257
US_02_E_3121-88841_BL_ADL_U__SRR17643134__R1__94bf11aa2e0f2e24f5a4041680f04760_val_1	0.11846491979950516	0.31957383332523104
US_02_E_3121-88841_BL_ADL_U__SRR17643134__R2__6e4736953751dfad82467d23763cd8d2_val_2	0.1348082173204412	0.3269938822975542
